customer_id,age,country,device,premium_user,signup_date
2028,68,SK,mobile,0,2025-11-30
2029,31,PL,tablet,0,2024-01-07
2030,56,UA,mobile,0,2024-05-12
2031,48,HU,mobile,0,2026-01-16
2032,31,SK,desktop,0,2025-07-10
2033,23,UA,mobile,0,2026-04-05
2034,29,UA,desktop,0,2026-01-30
2035,33,CZ,desktop,0,2024-01-31
2036,34,CZ,tablet,1,2025-06-18
2037,62,HU,desktop,0,2025-03-01
2038,40,UA,tablet,0,2025-01-28
2039,31,UA,mobile,0,2025-11-02
2040,24,UA,desktop,0,2024-12-28
2041,63,UA,mobile,0,2025-03-12
2042,49,UA,desktop,0,2025-10-31
2043,32,HU,desktop,0,2025-07-04
2044,61,UA,mobile,0,2024-03-22
2045,34,UA,desktop,0,2024-12-21
2046,58,UA,mobile,1,2024-09-14
2047,64,UA,mobile,0,2025-12-18
2048,61,SK,tablet,0,2025-08-11
2049,51,CZ,mobile,0,2025-06-07
2050,22,SK,mobile,0,2024-10-21
2051,62,PL,mobile,0,2024-08-11
2052,44,UA,desktop,0,2025-06-08
2053,69,PL,mobile,0,2024-02-15
2054,40,UA,mobile,0,2025-10-28
2055,57,SK,desktop,0,2024-04-22
2056,31,UA,mobile,0,2024-08-20
2057,32,CZ,mobile,0,2024-01-17
2058,60,UA,desktop,0,2024-12-25
2059,50,CZ,mobile,0,2024-08-10
2060,70,HU,desktop,0,2026-05-15
2061,48,CZ,mobile,0,2025-11-30
2062,52,PL,tablet,1,2025-03-23
2063,34,HU,tablet,0,2026-05-05
2064,45,CZ,mobile,1,2024-12-30
2065,36,UA,mobile,0,2025-11-05
2066,63,UA,tablet,0,2024-11-21
2067,40,CZ,mobile,0,2025-04-11
2068,49,CZ,desktop,0,2025-02-17
2069,57,UA,desktop,0,2025-03-30
2070,30,UA,desktop,0,2025-08-08
2071,37,HU,desktop,0,2024-08-20
2072,52,UA,mobile,1,2024-08-11
2073,22,UA,mobile,0,2026-04-10
2074,26,UA,desktop,1,2025-02-15
2075,46,SK,desktop,0,2025-07-25
2076,23,UA,desktop,0,2024-11-30
2077,42,CZ,tablet,0,2024-08-09
2078,48,UA,desktop,0,2024-02-06
2079,39,CZ,mobile,0,2024-10-04
2080,19,SK,desktop,0,2024-07-14
2081,62,UA,mobile,0,2026-05-13
2082,22,PL,mobile,0,2025-04-28
2083,44,UA,mobile,0,2024-08-29
2084,42,UA,desktop,0,2024-11-19
2085,25,SK,tablet,1,2025-12-31
2086,18,UA,mobile,0,2024-07-10
2087,37,CZ,mobile,1,2024-01-17
2088,61,UA,desktop,0,2025-06-07
2089,40,UA,desktop,0,2025-02-04
2090,49,UA,desktop,0,2026-06-04
2091,28,PL,desktop,0,2025-12-05
2092,56,PL,desktop,1,2024-01-22
2093,64,CZ,mobile,0,2025-04-18
2094,41,UA,mobile,1,2024-04-29
2095,28,UA,mobile,1,2024-07-28
2096,46,SK,desktop,0,2024-11-01
2097,43,SK,mobile,0,2024-09-26
2098,33,UA,desktop,0,2025-12-04
2099,52,CZ,mobile,0,2025-11-17
2100,37,UA,mobile,0,2024-10-11
2101,63,SK,mobile,0,2025-12-16
2102,20,SK,mobile,0,2025-11-06
2103,18,SK,mobile,0,2026-02-01
2104,70,SK,desktop,0,2024-08-14
2105,64,UA,mobile,1,2025-01-15
2106,18,SK,desktop,0,2025-04-04
2107,34,PL,mobile,0,2024-01-07
2108,19,UA,mobile,0,2024-01-29
2109,46,PL,mobile,1,2024-02-02
2110,37,HU,tablet,0,2025-10-07
2111,23,SK,mobile,1,2026-05-28
2112,25,UA,mobile,1,2024-03-19
2113,46,CZ,tablet,1,2025-04-03
2114,65,SK,mobile,0,2025-07-23
2115,68,UA,desktop,0,2025-06-21
2116,50,PL,mobile,1,2025-04-26
2117,20,CZ,desktop,1,2025-03-05
2118,52,PL,mobile,1,2026-01-07
2119,22,UA,tablet,0,2024-10-11
2120,44,CZ,desktop,0,2025-05-30
2121,61,HU,mobile,0,2024-04-08
2122,29,CZ,mobile,1,2025-01-31
2123,37,SK,mobile,1,2025-05-03
2124,62,UA,desktop,0,2024-02-08
2125,37,UA,mobile,0,2024-09-27
2126,26,CZ,mobile,0,2026-06-05
2127,56,UA,desktop,0,2026-03-07
2128,21,SK,mobile,0,2024-06-05
2129,68,UA,mobile,0,2024-03-15
2130,36,PL,mobile,0,2026-06-02
2131,55,UA,desktop,0,2026-03-10
2132,44,HU,tablet,1,2024-05-09
2133,62,UA,mobile,0,2025-11-17
2134,60,UA,desktop,1,2024-03-24
2135,30,UA,mobile,1,2024-01-22
2136,30,SK,mobile,0,2025-04-03
2137,39,UA,mobile,1,2025-06-22
2138,45,UA,mobile,1,2025-12-07
2139,69,UA,mobile,0,2026-04-28
2140,64,CZ,desktop,0,2025-01-16
2141,70,UA,tablet,0,2026-01-17
2142,62,UA,mobile,1,2025-03-15
2143,39,UA,mobile,0,2025-08-26
2144,60,PL,tablet,0,2024-01-21
2145,36,CZ,mobile,1,2024-10-29
2146,25,PL,desktop,1,2026-05-18
2147,69,HU,mobile,0,2024-03-24
2148,25,HU,mobile,0,2026-02-12
2149,59,UA,mobile,0,2025-10-20
2150,43,SK,desktop,0,2025-03-28
2151,65,CZ,desktop,1,2025-01-21
2152,68,SK,mobile,0,2025-05-21
2153,43,PL,desktop,0,2024-09-13
2154,40,PL,mobile,1,2025-07-23
2155,60,UA,mobile,0,2026-06-10
2156,30,SK,desktop,1,2025-06-10
2157,45,UA,desktop,0,2024-06-10
2158,26,UA,mobile,1,2024-06-11
2159,37,UA,mobile,1,2026-04-11
2160,36,UA,tablet,0,2026-03-03
2161,65,PL,desktop,1,2026-03-02
2162,56,UA,desktop,1,2025-06-07
2163,68,UA,mobile,1,2026-02-24
2164,29,HU,desktop,0,2024-09-27
2165,32,UA,mobile,0,2025-05-06
2166,48,CZ,tablet,0,2024-07-26
2167,31,UA,mobile,0,2025-06-22
2168,28,UA,mobile,0,2025-08-06
2169,43,SK,mobile,0,2024-02-29
2170,59,SK,desktop,0,2025-03-05
2171,44,UA,desktop,0,2025-10-18
2172,28,HU,mobile,1,2025-08-27
2173,55,HU,desktop,1,2024-11-04
2174,51,HU,desktop,0,2025-06-03
2175,60,PL,mobile,0,2025-08-13
2176,36,UA,desktop,1,2024-01-27
2177,23,CZ,tablet,0,2025-11-16
2178,63,CZ,mobile,0,2025-07-15
2179,69,UA,mobile,1,2024-07-17
2180,55,SK,mobile,0,2025-01-21
2181,66,UA,mobile,1,2024-12-14
2182,59,PL,mobile,1,2025-11-23
2183,45,UA,desktop,0,2025-06-19
2184,18,CZ,desktop,1,2026-04-07
2185,52,UA,mobile,0,2025-01-12
2186,57,SK,desktop,1,2026-06-17
2187,25,PL,desktop,1,2025-07-11
2188,69,SK,tablet,0,2025-06-10
2189,64,HU,mobile,0,2024-06-01
2190,24,CZ,desktop,0,2026-01-03
2191,28,HU,tablet,0,2024-07-24
2192,56,UA,mobile,1,2025-03-30
2193,21,UA,mobile,0,2024-09-29
2194,42,UA,mobile,0,2026-06-12
2195,29,UA,desktop,0,2024-08-23
2196,43,SK,mobile,0,2026-05-01
2197,55,UA,tablet,1,2026-01-09
2198,63,PL,desktop,0,2025-06-04
2199,29,PL,mobile,1,2025-11-08
2200,60,PL,desktop,1,2026-04-10
2201,68,PL,mobile,0,2025-12-26
2202,70,SK,mobile,0,2025-05-15
2203,54,UA,desktop,0,2024-04-26
2204,63,UA,desktop,0,2025-01-20
2205,70,CZ,mobile,0,2024-12-09
2206,41,CZ,desktop,1,2025-08-06
2207,33,UA,mobile,1,2025-01-29
2208,30,SK,mobile,0,2024-03-04
2209,42,UA,mobile,0,2025-12-17
2210,69,UA,mobile,0,2025-12-21
2211,21,UA,tablet,1,2024-03-12
2212,28,PL,desktop,0,2026-02-27
2213,49,CZ,mobile,0,2024-09-30
2214,66,UA,mobile,0,2024-11-15
2215,24,UA,mobile,0,2024-12-03
2216,63,SK,mobile,0,2024-12-31
2217,28,UA,desktop,0,2025-05-09
2218,45,UA,tablet,0,2025-08-29
2219,58,CZ,desktop,0,2024-06-14
2220,40,UA,mobile,1,2025-06-27
2221,62,SK,mobile,0,2024-01-11
2222,40,UA,mobile,0,2024-10-27
2223,67,CZ,mobile,1,2025-12-29
2224,45,PL,mobile,0,2026-03-11
2225,60,SK,mobile,0,2024-04-11
2226,64,UA,mobile,1,2025-02-28
2227,43,CZ,desktop,0,2025-01-26
2228,42,PL,desktop,0,2026-02-17
2229,46,PL,mobile,1,2024-08-01
2230,36,PL,desktop,1,2025-11-21
2231,50,CZ,mobile,0,2024-03-28
2232,53,HU,mobile,0,2025-07-06
2233,31,UA,desktop,0,2025-02-04
2234,31,UA,mobile,1,2025-08-10
2235,52,SK,tablet,1,2026-06-07
2236,47,UA,mobile,0,2024-02-15
2237,45,HU,desktop,0,2025-11-02
2238,34,CZ,desktop,0,2025-04-07
2239,20,CZ,desktop,0,2025-08-14
2240,33,UA,desktop,0,2024-11-05
2241,63,UA,desktop,0,2024-03-26
2242,47,CZ,desktop,0,2024-04-01
2243,69,HU,mobile,0,2025-10-21
2244,46,HU,mobile,1,2025-11-03
2245,62,UA,desktop,1,2025-12-14
2246,32,UA,desktop,1,2024-08-29
2247,63,UA,tablet,0,2026-05-14
2248,42,SK,mobile,1,2024-01-02
2249,68,UA,mobile,1,2024-08-12
2250,55,UA,desktop,0,2026-03-11
2251,59,UA,desktop,0,2026-01-14
2252,64,UA,tablet,1,2025-08-11
2253,70,HU,mobile,0,2024-04-25
2254,69,PL,mobile,0,2025-10-27
2255,55,UA,mobile,0,2024-04-12
2256,40,UA,mobile,0,2024-07-12
2257,42,UA,tablet,0,2024-06-14
2258,59,UA,mobile,0,2026-05-20
2259,24,UA,mobile,0,2024-03-30
2260,39,CZ,mobile,0,2025-11-16
2261,34,UA,mobile,1,2024-05-01
2262,35,UA,desktop,1,2024-05-22
2263,66,UA,mobile,0,2024-04-15
2264,58,SK,mobile,0,2026-06-05
2265,27,PL,tablet,0,2025-03-03
2266,27,CZ,mobile,0,2024-10-31
2267,24,PL,desktop,1,2026-05-21
2268,65,CZ,mobile,0,2024-11-12
2269,67,UA,desktop,0,2025-09-26
2270,55,HU,mobile,0,2024-01-09
2271,44,UA,mobile,0,2026-02-12
2272,69,UA,mobile,0,2024-03-13
2273,50,SK,mobile,0,2024-12-24
2274,18,PL,mobile,1,2024-08-10
2275,61,HU,mobile,0,2025-02-19
2276,70,PL,desktop,0,2025-07-06
2277,51,SK,tablet,0,2025-01-04
2278,21,SK,mobile,0,2025-12-16
2279,34,HU,mobile,0,2024-09-20
2280,21,HU,desktop,0,2026-04-19
2281,60,SK,desktop,1,2025-11-20
2282,43,CZ,mobile,0,2026-05-09
2283,21,UA,mobile,0,2024-11-13
2284,18,UA,mobile,0,2024-03-24
2285,24,CZ,mobile,0,2024-11-13
2286,47,HU,tablet,0,2024-04-20
2287,67,CZ,desktop,0,2024-09-07
2288,26,HU,desktop,0,2025-01-17
2289,52,SK,mobile,0,2024-01-07
2290,25,UA,mobile,0,2025-04-03
2291,41,UA,desktop,0,2024-03-24
2292,36,UA,mobile,0,2024-07-26
2293,53,UA,mobile,0,2026-06-18
2294,67,PL,mobile,0,2025-01-24
2295,69,HU,desktop,0,2024-11-09
2296,60,SK,mobile,0,2024-01-22
2297,44,PL,mobile,0,2025-02-13
2298,49,UA,desktop,0,2026-06-13
2299,31,UA,desktop,1,2025-05-29
2300,35,PL,mobile,1,2024-05-06
2301,45,UA,desktop,0,2026-03-19
2302,46,UA,mobile,0,2025-11-30
2303,33,PL,mobile,0,2026-05-23
2304,52,UA,desktop,0,2024-01-14
2305,64,HU,mobile,0,2024-01-12
2306,48,UA,mobile,1,2024-03-27
2307,21,UA,desktop,0,2025-06-07
2308,54,UA,tablet,1,2025-06-20
2309,34,UA,mobile,0,2024-10-27
2310,56,CZ,mobile,0,2024-08-30
2311,65,CZ,mobile,1,2024-05-01
2312,63,PL,mobile,1,2024-05-26
2313,43,CZ,mobile,1,2025-07-20
2314,65,UA,mobile,1,2026-01-19
2315,56,CZ,desktop,0,2024-12-21
2316,58,UA,mobile,0,2025-11-15
2317,21,UA,mobile,0,2026-01-02
2318,47,SK,mobile,0,2025-09-22
2319,47,SK,mobile,1,2024-11-04
2320,39,CZ,tablet,1,2025-11-25
2321,28,UA,mobile,1,2024-10-14
2322,19,UA,desktop,0,2024-11-02
2323,61,HU,desktop,0,2026-03-22
2324,29,UA,desktop,1,2025-08-16
2325,47,UA,mobile,0,2025-12-23
2326,53,UA,tablet,0,2025-10-23
2327,35,UA,mobile,0,2025-07-02
2328,43,UA,mobile,0,2024-12-17
2329,70,PL,mobile,1,2024-11-07
2330,24,PL,mobile,0,2026-05-22
2331,18,HU,mobile,0,2024-02-28
2332,43,UA,mobile,0,2025-10-04
2333,40,UA,mobile,0,2025-12-14
2334,43,PL,desktop,0,2026-01-24
2335,62,CZ,mobile,0,2024-02-04
2336,23,PL,mobile,1,2025-03-20
2337,23,SK,tablet,1,2024-04-02
2338,61,UA,mobile,0,2024-07-25
2339,25,SK,desktop,0,2024-12-18
2340,41,PL,tablet,0,2024-11-27
2341,39,UA,mobile,1,2026-03-27
2342,36,SK,mobile,0,2026-05-11
2343,54,CZ,desktop,0,2025-12-25
2344,35,UA,tablet,0,2024-06-07
2345,48,UA,desktop,0,2024-01-24
2346,54,UA,mobile,0,2025-02-07
2347,47,CZ,tablet,1,2026-03-15
2348,59,UA,mobile,1,2025-05-30
2349,50,UA,mobile,0,2026-01-01
2350,27,UA,mobile,0,2024-12-29
2351,54,CZ,mobile,0,2025-01-16
2352,29,SK,desktop,0,2025-06-15
2353,47,SK,desktop,0,2024-05-31
2354,44,UA,desktop,0,2025-07-15
2355,56,HU,mobile,1,2025-11-19
2356,26,CZ,desktop,0,2025-08-30
2357,38,SK,desktop,0,2025-09-08
2358,29,PL,mobile,0,2025-02-23
2359,46,PL,tablet,0,2024-09-06
2360,50,SK,desktop,0,2024-04-26
2361,60,UA,desktop,0,2026-05-15
2362,70,PL,mobile,0,2025-05-26
2363,32,SK,desktop,1,2026-01-09
2364,19,SK,tablet,0,2025-07-31
2365,69,HU,mobile,0,2024-11-30
2366,56,CZ,desktop,0,2025-02-21
2367,70,UA,mobile,0,2026-02-12
2368,61,UA,desktop,0,2024-10-21
2369,35,PL,desktop,1,2026-01-24
2370,20,PL,desktop,0,2025-01-05
2371,24,UA,desktop,0,2024-07-04
2372,60,UA,mobile,0,2024-09-02
2373,35,PL,mobile,0,2025-09-28
2374,61,SK,desktop,0,2024-09-24
2375,55,HU,mobile,1,2025-10-04
2376,54,SK,mobile,0,2024-08-24
2377,50,SK,mobile,1,2025-06-13
2378,61,CZ,mobile,0,2025-07-05
2379,48,HU,desktop,0,2024-01-21
2380,28,CZ,desktop,0,2026-01-06
2381,21,SK,mobile,0,2026-05-16
2382,35,HU,mobile,0,2026-03-04
2383,21,HU,mobile,1,2025-06-03
2384,66,UA,mobile,0,2024-04-09
2385,51,UA,mobile,0,2026-01-21
2386,46,UA,mobile,1,2025-04-22
2387,41,UA,desktop,0,2025-08-21
2388,39,UA,desktop,1,2024-10-24
2389,19,UA,mobile,0,2025-06-09
2390,61,UA,desktop,0,2024-11-29
2391,23,PL,tablet,0,2024-01-02
2392,59,CZ,mobile,0,2025-01-09
2393,42,UA,mobile,1,2024-10-19
2394,38,CZ,desktop,1,2026-04-16
2395,33,CZ,mobile,0,2025-07-06
2396,48,PL,desktop,0,2024-11-13
2397,31,HU,desktop,0,2025-05-16
2398,56,UA,mobile,0,2026-04-07
2399,45,UA,desktop,0,2025-01-15
2400,49,PL,desktop,0,2025-09-14
2401,45,UA,mobile,1,2024-01-14
2402,68,PL,mobile,0,2025-05-18
2403,66,UA,desktop,1,2024-08-18
2404,26,UA,tablet,0,2024-03-24
2405,62,UA,desktop,1,2024-05-09
2406,39,UA,tablet,0,2026-01-12
2407,49,CZ,mobile,0,2026-04-17
2408,22,PL,mobile,1,2024-05-24
2409,40,UA,mobile,0,2026-06-09
2410,22,UA,mobile,1,2026-05-06
2411,59,UA,desktop,0,2024-01-28
2412,70,UA,tablet,1,2024-03-06
2413,49,SK,desktop,0,2024-06-11
2414,27,UA,desktop,0,2024-08-16
2415,56,CZ,mobile,0,2024-09-17
2416,32,SK,mobile,1,2025-03-24
2417,24,UA,mobile,0,2025-02-27
2418,46,PL,desktop,0,2025-04-04
2419,64,HU,mobile,0,2025-11-06
2420,20,SK,tablet,0,2024-10-27
2421,36,PL,desktop,0,2024-10-29
2422,27,SK,mobile,0,2024-10-13
2423,45,SK,mobile,0,2025-01-29
2424,46,UA,desktop,0,2024-01-10
2425,32,SK,mobile,1,2025-12-07
2426,52,PL,desktop,0,2025-09-21
2427,23,PL,desktop,0,2024-09-26
2428,29,HU,mobile,0,2025-08-14
2429,64,SK,mobile,0,2025-08-27
2430,55,UA,mobile,0,2026-02-16
2431,30,UA,desktop,1,2026-04-23
2432,46,CZ,mobile,0,2026-05-11
2433,36,CZ,desktop,0,2024-12-26
2434,20,CZ,desktop,0,2024-09-13
2435,25,HU,desktop,1,2024-05-12
2436,25,SK,mobile,0,2024-10-02
2437,37,PL,desktop,0,2026-02-14
2438,64,UA,desktop,0,2025-11-13
2439,21,PL,mobile,0,2025-05-27
2440,68,CZ,desktop,0,2024-11-08
2441,38,CZ,desktop,0,2025-07-29
2442,20,PL,desktop,0,2026-06-04
2443,62,PL,mobile,0,2024-10-10
2444,25,UA,desktop,1,2024-04-30
2445,40,UA,mobile,0,2024-04-16
2446,33,PL,desktop,1,2025-11-17
2447,30,UA,tablet,0,2024-07-22
2448,20,UA,mobile,0,2024-06-13
2449,65,UA,mobile,0,2024-10-31
2450,26,PL,desktop,0,2025-05-11
2451,31,UA,mobile,0,2025-09-23
2452,30,SK,mobile,0,2025-07-09
2453,70,PL,mobile,0,2026-04-03
2454,24,CZ,desktop,0,2024-06-04
2455,32,CZ,desktop,1,2025-01-01
2456,24,UA,desktop,0,2025-12-19
2457,55,PL,desktop,0,2025-09-11
2458,51,HU,desktop,0,2024-09-07
2459,58,SK,mobile,1,2026-05-31
2460,39,HU,mobile,0,2024-11-29
2461,41,CZ,desktop,0,2025-10-03
2462,66,UA,tablet,0,2025-05-25
2463,54,UA,desktop,0,2024-10-19
2464,61,PL,desktop,0,2024-01-20
2465,18,UA,desktop,0,2024-10-08
2466,27,UA,mobile,0,2026-03-07
2467,60,SK,desktop,0,2024-01-01
2468,33,UA,mobile,0,2024-04-28
2469,63,UA,mobile,0,2024-02-04
2470,25,SK,desktop,0,2024-07-16
2471,66,SK,desktop,0,2025-04-29
2472,42,UA,mobile,1,2026-01-26
2473,67,SK,desktop,0,2024-02-28
2474,29,SK,desktop,0,2026-04-16
2475,42,PL,desktop,0,2024-06-09
2476,34,UA,desktop,0,2025-11-21
2477,43,UA,mobile,0,2024-07-24
2478,63,PL,tablet,1,2024-01-12
2479,65,UA,desktop,0,2025-05-04
2480,31,HU,desktop,0,2024-10-02
2481,58,SK,desktop,1,2025-11-23
2482,53,SK,mobile,0,2024-08-29
2483,40,HU,mobile,1,2024-08-03
2484,60,SK,desktop,0,2024-09-07
2485,23,UA,mobile,0,2026-03-21
2486,64,UA,desktop,0,2024-05-05
2487,22,CZ,mobile,0,2024-08-04
2488,60,UA,mobile,1,2024-11-01
2489,42,PL,mobile,0,2026-03-07
2490,35,CZ,desktop,0,2024-07-03
2491,30,HU,mobile,1,2024-02-08
2492,60,UA,desktop,0,2024-08-10
2493,31,SK,mobile,1,2024-07-02
2494,45,UA,desktop,1,2025-05-09
2495,35,CZ,mobile,0,2025-03-02
2496,45,UA,mobile,0,2024-06-26
2497,68,SK,desktop,1,2025-03-03
2498,44,UA,desktop,0,2024-10-20
2499,49,CZ,mobile,1,2026-05-01
2500,64,UA,tablet,0,2024-05-30
2501,26,UA,mobile,0,2025-01-18
2502,57,PL,mobile,0,2025-09-29
2503,49,UA,mobile,0,2026-03-23
2504,37,UA,mobile,0,2024-11-03
2505,45,UA,mobile,0,2024-12-01
2506,50,CZ,mobile,0,2026-01-15
2507,21,CZ,desktop,1,2026-06-10
2508,63,UA,mobile,0,2025-01-09
2509,51,CZ,desktop,1,2024-01-08
2510,65,UA,mobile,0,2024-12-06
2511,20,PL,mobile,0,2024-05-08
2512,43,UA,mobile,1,2026-02-14
2513,25,PL,desktop,0,2025-10-30
2514,23,UA,desktop,1,2024-12-17
2515,33,HU,desktop,0,2024-12-23
2516,41,UA,mobile,0,2025-05-31
2517,65,UA,desktop,1,2025-05-09
2518,56,UA,desktop,0,2024-03-26
2519,47,SK,mobile,0,2024-06-23
2520,62,CZ,mobile,0,2026-03-12
2521,30,CZ,mobile,1,2024-07-11
2522,22,HU,desktop,1,2024-11-06
2523,42,HU,mobile,0,2024-04-28
2524,37,CZ,desktop,1,2024-08-05
2525,35,UA,mobile,0,2025-03-02
2526,64,SK,mobile,1,2025-02-17
2527,35,UA,mobile,0,2024-04-23
2528,19,CZ,desktop,0,2024-05-24
2529,27,CZ,mobile,1,2025-06-21
2530,62,SK,mobile,0,2025-10-09
2531,67,PL,desktop,1,2024-10-29
2532,64,CZ,mobile,0,2026-01-13
2533,29,HU,mobile,0,2026-05-30
2534,64,UA,mobile,1,2025-08-10
2535,30,UA,mobile,1,2026-04-19
2536,67,CZ,mobile,0,2024-12-10
2537,64,HU,mobile,0,2026-03-24
2538,28,UA,mobile,1,2026-03-11
2539,36,UA,mobile,1,2024-01-01
2540,52,UA,tablet,0,2024-05-26
2541,56,UA,mobile,0,2024-10-13
2542,70,HU,mobile,1,2025-10-15
2543,43,CZ,mobile,0,2024-02-22
2544,63,CZ,mobile,1,2024-10-30
2545,31,PL,desktop,0,2024-03-09
2546,62,SK,desktop,0,2024-12-26
2547,61,UA,mobile,0,2025-08-24
2548,41,UA,desktop,0,2024-08-07
2549,58,PL,mobile,0,2025-12-04
2550,18,UA,tablet,1,2025-07-28
2551,68,UA,desktop,0,2025-08-07
2552,60,UA,desktop,1,2024-06-09
2553,39,UA,mobile,0,2025-11-11
2554,40,UA,mobile,1,2024-03-29
2555,36,SK,mobile,0,2025-11-18
2556,35,UA,mobile,0,2026-02-19
2557,29,HU,mobile,0,2025-08-07
2558,45,UA,tablet,0,2026-01-26
2559,45,SK,mobile,1,2025-08-11
2560,50,SK,desktop,0,2024-06-07
2561,36,HU,desktop,0,2025-05-03
2562,45,SK,desktop,0,2024-11-19
2563,69,UA,mobile,0,2025-09-01
2564,66,UA,mobile,0,2025-01-15
2565,54,PL,desktop,0,2024-04-11
2566,43,UA,desktop,0,2025-05-08
2567,52,UA,tablet,1,2025-10-05
2568,51,SK,desktop,0,2025-09-05
2569,52,PL,mobile,0,2024-01-19
2570,57,CZ,mobile,1,2025-03-29
2571,33,HU,mobile,1,2025-04-26
2572,55,CZ,desktop,1,2025-08-16
2573,30,CZ,desktop,0,2025-01-31
2574,40,SK,desktop,0,2024-10-05
2575,39,UA,tablet,1,2026-04-30
2576,33,UA,desktop,0,2024-12-30
2577,45,HU,mobile,0,2024-11-26
2578,65,HU,mobile,0,2025-10-02
2579,52,SK,desktop,0,2024-12-09
2580,62,PL,mobile,1,2026-04-01
2581,63,SK,mobile,0,2025-03-30
2582,25,UA,mobile,1,2025-08-23
2583,61,UA,mobile,0,2025-12-25
2584,39,UA,mobile,1,2025-10-16
2585,38,PL,tablet,0,2024-03-05
2586,43,UA,tablet,0,2024-03-16
2587,57,UA,tablet,0,2025-12-11
2588,38,UA,mobile,1,2024-05-22
2589,42,PL,tablet,1,2026-04-07
2590,58,SK,tablet,0,2025-08-27
2591,18,CZ,tablet,0,2025-04-17
2592,23,UA,desktop,1,2025-02-20
2593,40,PL,desktop,1,2024-10-31
2594,68,CZ,mobile,0,2026-01-05
2595,40,PL,desktop,1,2025-05-11
2596,60,UA,mobile,0,2024-10-17
2597,60,CZ,mobile,0,2024-04-11
2598,40,HU,tablet,0,2024-09-23
2599,49,UA,mobile,1,2026-05-16
2600,47,UA,mobile,0,2025-09-13
2601,30,UA,tablet,0,2026-04-21
2602,60,PL,tablet,1,2026-02-15
2603,35,UA,mobile,0,2024-01-03
2604,40,UA,desktop,1,2024-03-25
2605,32,UA,mobile,1,2026-03-04
2606,50,HU,mobile,1,2024-11-23
2607,38,CZ,mobile,0,2026-03-26
2608,56,CZ,mobile,0,2025-03-25
2609,40,SK,mobile,1,2025-03-29
2610,44,UA,mobile,0,2025-09-20
2611,62,SK,tablet,0,2024-08-08
2612,61,PL,desktop,0,2024-06-02
2613,35,UA,desktop,0,2025-10-26
2614,41,SK,desktop,1,2024-01-12
2615,68,SK,mobile,0,2024-05-12
2616,64,SK,tablet,0,2024-10-30
2617,57,UA,desktop,0,2024-10-19
2618,68,HU,mobile,0,2024-10-26
2619,59,HU,mobile,0,2026-01-09
2620,24,UA,desktop,1,2026-02-21
2621,67,UA,desktop,0,2024-02-12
2622,65,UA,desktop,0,2024-12-08
2623,37,HU,mobile,1,2024-11-21
2624,44,PL,mobile,0,2026-03-24
2625,23,UA,desktop,0,2025-05-12
2626,44,UA,desktop,1,2024-12-29
2627,26,UA,mobile,0,2026-06-09
2628,70,CZ,mobile,1,2025-03-02
2629,62,UA,desktop,1,2024-01-21
2630,48,HU,desktop,1,2025-02-10
2631,38,CZ,mobile,1,2025-09-10
2632,43,SK,mobile,0,2024-12-01
2633,57,UA,desktop,1,2026-03-25
2634,65,UA,tablet,1,2024-04-26
2635,62,PL,mobile,0,2024-05-03
2636,30,UA,mobile,0,2025-02-02
2637,66,UA,tablet,1,2026-03-03
2638,40,HU,mobile,0,2026-03-14
2639,37,PL,desktop,1,2025-12-15
2640,54,UA,desktop,0,2024-02-20
2641,70,UA,mobile,0,2026-02-21
2642,45,UA,desktop,0,2024-11-19
2643,34,HU,desktop,0,2026-02-27
2644,45,UA,desktop,0,2024-05-20
2645,58,UA,mobile,0,2025-04-14
2646,19,CZ,tablet,0,2026-02-25
2647,42,UA,mobile,0,2026-03-12
2648,67,UA,desktop,0,2024-11-29
2649,58,UA,desktop,1,2026-06-11
2650,23,UA,mobile,0,2025-01-07
2651,28,UA,desktop,0,2025-07-17
2652,55,UA,tablet,0,2025-05-08
2653,23,SK,mobile,0,2025-06-22
2654,62,UA,mobile,0,2025-10-30
2655,28,SK,tablet,0,2026-01-20
2656,31,SK,mobile,0,2024-06-04
2657,19,PL,mobile,0,2024-10-17
2658,57,UA,tablet,0,2025-10-09
2659,20,UA,desktop,1,2024-05-23
2660,70,CZ,tablet,0,2024-04-15
2661,52,CZ,mobile,1,2025-02-23
2662,50,CZ,mobile,0,2025-10-31
2663,41,UA,mobile,0,2025-10-19
2664,36,HU,desktop,0,2024-01-02
2665,35,UA,desktop,0,2025-08-11
2666,66,UA,mobile,1,2025-10-05
2667,69,UA,mobile,0,2024-03-30
2668,41,UA,desktop,0,2024-12-10
2669,62,PL,desktop,0,2024-12-15
2670,52,SK,mobile,0,2025-04-03
2671,18,SK,tablet,0,2024-09-19
2672,53,SK,mobile,0,2024-12-16
2673,42,PL,desktop,0,2024-04-17
2674,62,CZ,desktop,0,2025-08-08
2675,66,UA,desktop,0,2024-02-08
2676,60,PL,mobile,0,2024-06-07
2677,51,UA,mobile,0,2025-08-05
2678,42,UA,desktop,0,2024-11-07
2679,33,UA,mobile,1,2024-08-28
2680,51,PL,desktop,0,2025-03-20
2681,46,PL,tablet,0,2024-10-24
2682,36,HU,tablet,0,2024-02-05
2683,40,UA,mobile,0,2024-03-24
2684,36,HU,desktop,1,2025-03-27
2685,42,SK,tablet,0,2026-06-04
2686,33,PL,mobile,1,2026-02-13
2687,68,CZ,mobile,0,2026-04-01
