session_id,customer_id,session_date,duration_minutes,pages_viewed,device,traffic_source,converted
99862,2387,2024-11-20,12.2,8,mobile,organic,1
99863,3744,2024-11-28,8.9,2,desktop,direct,0
99864,2614,2024-09-14,1.8,10,tablet,social,0
99865,3647,2025-12-24,2.1,6,mobile,direct,0
99866,1405,2024-11-29,3.8,2,mobile,paid,0
99867,2170,2025-11-23,23.0,4,mobile,direct,0
99868,499,2025-08-17,5.4,7,mobile,paid,0
99869,1486,2024-07-03,1.8,4,mobile,paid,0
99870,4609,2026-04-03,70.5,9,mobile,paid,0
99871,180,2025-03-30,4.5,4,desktop,organic,0
99872,2333,2026-06-20,23.2,3,desktop,paid,0
99873,460,2025-01-23,12.0,4,desktop,paid,0
99874,1572,2026-05-20,43.3,4,tablet,organic,0
99875,4185,2025-03-08,15.7,6,desktop,paid,0
99876,4453,2026-01-13,35.6,2,mobile,email,0
99877,3548,2025-08-12,18.2,3,mobile,email,0
99878,4987,2025-10-11,16.8,10,mobile,social,0
99879,4976,2024-10-01,25.5,5,desktop,direct,0
99880,2484,2025-11-04,10.7,8,mobile,social,0
99881,393,2024-08-17,9.1,8,tablet,paid,1
99882,3221,2025-08-29,18.4,8,mobile,direct,0
99883,4181,2025-04-21,6.5,7,desktop,organic,0
99884,10,2025-07-21,1.7,5,mobile,direct,0
99885,469,2026-05-31,18.5,8,desktop,direct,0
99886,4076,2026-06-28,4.3,7,mobile,paid,0
99887,3057,2025-08-18,8.8,7,mobile,direct,0
99888,2760,2025-06-11,9.5,7,mobile,direct,0
99889,4165,2024-06-10,16.2,7,mobile,social,0
99890,1216,2026-03-30,17.6,4,mobile,email,0
99891,911,2025-04-02,7.8,5,mobile,direct,0
99892,1046,2024-11-28,21.0,3,desktop,direct,0
99893,2322,2026-03-29,14.8,2,mobile,direct,1
99894,1146,2024-08-07,8.5,4,desktop,direct,0
99895,4866,2025-02-19,28.9,6,desktop,direct,1
99896,1782,2024-08-31,3.2,9,mobile,organic,0
99897,1110,2026-06-01,14.8,6,desktop,organic,0
99898,1605,2025-10-22,12.8,10,desktop,paid,0
99899,2283,2025-04-23,12.7,8,mobile,email,0
99900,2074,2024-06-29,9.2,7,mobile,email,0
99901,1249,2026-03-13,9.1,5,desktop,direct,0
99902,4128,2026-04-27,12.6,7,desktop,direct,0
99903,1557,2025-01-07,23.6,9,mobile,social,0
99904,3288,2025-02-21,3.2,6,mobile,paid,0
99905,955,2024-07-22,9.2,5,tablet,paid,0
99906,3214,2026-08-06,15.9,7,mobile,organic,0
99907,366,2024-12-26,12.5,4,mobile,direct,0
99908,2114,2025-10-14,19.1,5,mobile,paid,0
99909,1881,2026-05-06,4.6,11,mobile,social,0
99910,696,2024-12-31,7.0,5,desktop,social,0
99911,1571,2025-10-17,2.3,5,tablet,paid,0
99912,891,2026-08-01,16.1,7,tablet,organic,0
99913,4988,2026-01-30,2.0,8,mobile,direct,0
99914,444,2024-10-05,4.9,6,mobile,social,0
99915,4159,2026-07-19,63.8,6,tablet,social,0
99916,774,2025-01-12,5.3,3,desktop,organic,1
99917,3981,2025-11-26,12.8,7,mobile,social,0
99918,1581,2024-11-25,5.5,6,desktop,email,1
99919,3241,2025-12-01,1.2,3,desktop,direct,0
99920,2919,2025-02-08,5.2,6,desktop,paid,0
99921,668,2026-03-09,24.7,11,mobile,social,0
99922,3626,2025-03-13,8.8,2,mobile,organic,0
99923,867,2026-07-14,7.5,3,mobile,organic,0
99924,1194,2026-02-20,4.3,4,mobile,organic,0
99925,1607,2025-11-22,38.2,3,tablet,organic,0
99926,3256,2024-07-31,8.6,8,mobile,social,1
99927,4748,2026-05-30,9.2,5,mobile,direct,0
99928,4551,2025-10-13,10.9,6,desktop,direct,0
99929,3202,2024-10-29,48.3,8,mobile,organic,0
99930,2867,2024-11-06,27.9,4,tablet,paid,0
99931,4107,2025-09-24,8.3,3,mobile,email,0
99932,4258,2025-10-02,9.0,10,tablet,paid,0
99933,629,2024-08-20,1.7,3,mobile,organic,0
99934,1753,2024-09-25,27.7,5,mobile,social,0
99935,1953,2025-11-19,14.6,4,desktop,social,0
99936,3081,2024-06-10,6.8,4,mobile,organic,1
99937,950,2024-10-06,7.0,7,mobile,organic,0
99938,2539,2025-05-10,19.2,3,desktop,social,0
99939,868,2024-12-03,1.6,6,desktop,email,1
99940,3501,2026-06-06,5.2,7,desktop,social,1
99941,3187,2024-07-19,2.8,4,mobile,social,0
99942,2481,2024-12-11,4.0,4,desktop,email,0
99943,2021,2024-06-22,6.2,7,desktop,direct,0
99944,705,2024-10-17,29.0,2,mobile,social,0
99945,3796,2025-06-22,32.4,4,mobile,paid,0
99946,3700,2025-10-09,6.3,3,desktop,email,0
99947,385,2025-05-22,13.2,3,desktop,organic,1
99948,210,2025-02-20,9.5,4,mobile,paid,0
99949,1999,2024-12-27,30.4,2,desktop,organic,0
99950,4331,2024-10-07,1.4,9,mobile,organic,0
99951,2531,2025-09-26,5.6,8,mobile,paid,1
99952,4698,2025-12-19,25.6,5,mobile,paid,0
99953,1869,2026-01-13,1.2,6,mobile,email,0
99954,4880,2025-10-10,6.3,4,mobile,social,0
99955,1555,2025-05-15,27.5,5,mobile,direct,0
99956,2066,2024-09-13,3.9,4,mobile,direct,0
99957,4358,2025-06-13,2.4,5,tablet,organic,0
99958,4603,2024-06-29,15.9,6,mobile,organic,0
99959,182,2025-12-14,5.2,2,desktop,organic,0
99960,4710,2025-06-20,14.1,8,mobile,organic,0
99961,4938,2024-12-14,23.3,6,desktop,direct,0
99962,2277,2025-05-22,3.1,4,mobile,direct,0
99963,1970,2025-02-28,27.9,3,desktop,direct,0
99964,3124,2025-04-15,2.1,9,mobile,paid,0
99965,2922,2026-01-29,1.7,4,desktop,paid,0
99966,3866,2024-09-16,1.4,4,mobile,organic,0
99967,3937,2025-04-29,11.8,4,mobile,direct,1
99968,681,2024-09-19,9.0,10,desktop,direct,1
99969,317,2025-04-13,8.5,6,mobile,organic,0
99970,377,2026-04-07,3.9,6,mobile,social,0
99971,3181,2025-03-28,4.3,8,mobile,email,0
99972,1824,2024-06-18,19.0,5,desktop,organic,1
99973,2217,2026-02-08,14.4,4,mobile,social,0
99974,4386,2025-03-05,27.6,6,mobile,organic,0
99975,3642,2025-03-06,13.5,6,desktop,organic,0
99976,4140,2026-04-28,36.9,2,desktop,email,1
99977,4095,2024-09-26,6.6,7,mobile,paid,0
99978,1801,2025-01-13,19.3,9,mobile,social,0
99979,1031,2025-12-31,26.8,4,mobile,social,0
99980,2593,2024-06-27,24.7,3,mobile,direct,0
99981,3970,2025-02-06,29.7,3,desktop,direct,1
99982,2186,2024-09-23,19.0,6,tablet,email,0
99983,684,2025-10-03,36.6,3,mobile,organic,1
99984,3672,2026-07-09,9.9,4,desktop,direct,0
99985,1703,2026-05-11,47.9,5,mobile,organic,0
99986,2805,2026-02-04,14.3,6,mobile,organic,0
99987,28,2024-08-01,5.9,6,tablet,paid,0
99988,3754,2025-08-17,11.2,6,desktop,paid,0
99989,4082,2025-03-09,7.4,6,mobile,paid,0
99990,117,2026-01-18,3.5,5,mobile,direct,0
99991,4396,2024-12-23,16.3,4,mobile,organic,0
99992,1731,2026-01-29,6.1,6,mobile,direct,0
99993,2830,2025-03-24,8.8,9,tablet,organic,0
99994,548,2025-08-02,10.8,8,desktop,organic,1
99995,363,2025-10-07,16.2,8,tablet,organic,0
99996,3039,2025-01-24,6.1,7,mobile,paid,0
99997,3933,2025-11-27,23.5,5,desktop,paid,1
99998,970,2025-03-06,8.0,5,desktop,direct,0
99999,4702,2026-08-03,2.7,10,desktop,organic,0
100000,1551,2024-11-22,10.6,8,tablet,organic,0
100001,1049,2025-09-05,11.7,6,desktop,email,0
100002,4862,2024-07-17,1.0,6,mobile,email,0
100003,150,2024-10-27,18.8,4,tablet,organic,0
100004,2913,2025-12-31,2.4,6,tablet,direct,0
100005,2650,2025-12-25,7.8,4,desktop,social,0
100006,4996,2024-06-22,7.6,9,mobile,paid,0
100007,215,2024-06-26,20.6,6,mobile,direct,0
100008,576,2025-10-10,2.1,3,mobile,paid,0
100009,3851,2025-11-18,86.5,6,desktop,direct,0
100010,2051,2025-02-11,6.5,4,mobile,email,1
100011,2648,2026-01-29,23.2,8,mobile,social,0
100012,522,2024-06-15,45.1,2,desktop,organic,0
100013,764,2024-11-20,2.9,5,mobile,organic,0
100014,4210,2025-03-10,2.4,4,desktop,organic,0
100015,4676,2025-02-10,11.4,3,desktop,social,0
100016,95,2025-03-15,20.1,9,mobile,social,0
100017,116,2026-01-25,6.6,5,desktop,paid,0
100018,1347,2025-11-03,13.0,4,desktop,direct,0
100019,2328,2026-07-17,3.2,4,mobile,social,0
100020,3781,2026-01-25,10.8,6,mobile,organic,0
100021,225,2025-06-15,2.5,7,mobile,direct,0
100022,68,2024-07-01,39.4,6,mobile,organic,0
100023,3135,2025-07-23,6.8,8,tablet,paid,0
100024,4800,2024-06-24,26.4,6,mobile,paid,1
100025,4859,2026-06-22,1.8,4,mobile,direct,0
100026,2167,2025-05-08,15.7,4,desktop,paid,0
100027,2676,2025-06-02,13.2,5,mobile,email,0
100028,1953,2024-08-15,3.3,5,mobile,social,0
100029,4375,2026-03-22,9.7,8,desktop,paid,0
100030,1532,2025-05-21,6.9,5,tablet,organic,0
100031,4239,2024-08-10,3.2,5,desktop,paid,0
100032,2329,2026-04-21,2.3,9,mobile,email,0
100033,4593,2025-07-23,9.0,9,mobile,direct,0
100034,4874,2026-03-22,11.4,7,mobile,direct,0
100035,990,2025-06-07,26.0,8,mobile,email,0
100036,679,2025-12-15,4.8,4,mobile,social,0
100037,1607,2026-01-07,25.4,5,mobile,organic,0
100038,3114,2024-11-18,2.2,6,desktop,social,1
100039,131,2026-04-07,6.3,6,desktop,paid,0
100040,1369,2026-04-21,1.5,7,desktop,organic,1
100041,2965,2025-04-23,6.7,3,mobile,paid,0
100042,377,2026-02-26,7.9,5,desktop,direct,0
100043,2816,2025-06-04,20.0,6,mobile,direct,0
100044,4019,2025-02-23,19.7,11,mobile,organic,0
100045,4468,2025-02-17,13.4,7,desktop,direct,0
100046,2493,2026-06-19,8.0,6,tablet,social,0
100047,2816,2025-10-12,26.3,12,desktop,direct,0
100048,3890,2026-03-15,10.2,7,mobile,organic,0
100049,2723,2025-02-07,1.9,5,mobile,email,0
100050,1077,2025-01-20,4.3,5,mobile,social,0
100051,662,2025-04-29,8.4,8,mobile,paid,0
100052,2003,2025-04-21,18.0,9,desktop,social,0
100053,4200,2024-08-02,67.9,5,desktop,organic,0
100054,4138,2025-06-28,10.5,9,desktop,paid,1
100055,4202,2025-01-26,1.7,2,desktop,email,0
100056,641,2024-07-27,24.6,9,mobile,direct,0
100057,922,2025-09-01,16.5,4,mobile,organic,0
100058,4070,2026-07-18,6.6,5,desktop,email,0
100059,3394,2025-08-25,14.1,6,tablet,email,0
100060,525,2026-05-30,11.6,7,desktop,direct,0
100061,4891,2025-06-22,1.6,5,mobile,social,0
100062,627,2026-01-22,13.9,8,mobile,paid,0
100063,1073,2025-01-11,10.3,6,mobile,email,0
100064,2623,2025-05-28,44.9,6,desktop,organic,0
100065,4104,2025-06-19,32.0,7,tablet,organic,1
100066,32,2025-06-19,15.8,4,tablet,paid,0
100067,2621,2026-06-25,15.9,3,desktop,organic,0
100068,548,2024-10-14,8.4,5,mobile,email,0
100069,36,2025-10-22,5.5,3,desktop,paid,0
100070,167,2025-12-17,7.3,5,desktop,social,0
100071,4593,2025-12-26,3.5,3,mobile,organic,1
100072,4668,2024-08-27,50.5,7,mobile,paid,1
100073,4132,2024-06-16,4.4,4,desktop,organic,0
100074,2785,2024-12-21,12.2,9,mobile,direct,0
100075,3943,2024-12-16,1.9,10,mobile,paid,1
100076,248,2026-05-18,15.6,7,tablet,social,0
100077,3764,2025-09-07,6.0,8,mobile,paid,0
100078,1140,2025-05-03,49.5,6,mobile,direct,0
100079,4251,2026-02-10,8.3,3,desktop,organic,1
100080,1829,2024-07-15,7.5,7,desktop,direct,0
100081,4443,2025-06-27,2.2,7,desktop,organic,0
100082,4531,2025-11-21,3.6,6,desktop,organic,0
100083,4507,2025-09-22,7.8,9,desktop,paid,0
100084,4009,2026-05-13,26.7,8,mobile,email,1
100085,4611,2025-03-29,5.2,4,mobile,social,0
100086,1258,2026-06-17,12.3,5,desktop,direct,0
100087,2034,2025-10-30,1.2,7,desktop,social,0
100088,1649,2025-05-07,3.8,7,mobile,paid,0
100089,1859,2024-10-27,7.1,2,mobile,organic,0
100090,101,2025-05-19,4.2,9,mobile,direct,1
100091,918,2026-01-21,23.8,6,mobile,email,1
100092,2762,2025-05-09,1.7,7,tablet,direct,0
100093,3838,2025-05-29,5.8,9,mobile,organic,0
100094,2197,2025-11-16,2.7,8,mobile,direct,0
100095,4767,2026-04-16,5.9,5,mobile,direct,1
100096,3885,2024-06-27,1.8,8,mobile,organic,0
100097,4962,2026-04-30,15.9,3,mobile,direct,0
100098,29,2026-02-20,13.3,5,desktop,direct,1
100099,1345,2025-05-18,6.5,3,desktop,social,0
100100,1417,2025-09-15,1.9,7,desktop,paid,0
100101,4399,2026-06-15,6.1,8,mobile,paid,1
100102,1262,2024-12-18,18.7,7,mobile,direct,0
100103,4250,2024-09-28,4.7,11,tablet,direct,0
100104,2122,2026-05-07,5.1,6,tablet,organic,0
100105,1950,2024-08-17,2.1,7,mobile,organic,0
100106,3860,2025-09-22,17.6,9,desktop,organic,1
100107,2984,2025-02-08,2.9,2,mobile,social,0
100108,4851,2025-04-09,8.3,6,mobile,paid,0
100109,4995,2026-07-16,3.1,4,mobile,paid,0
100110,783,2025-10-23,43.4,6,mobile,direct,1
100111,721,2025-03-06,7.4,4,desktop,direct,0
100112,3669,2026-07-08,13.5,12,mobile,organic,0
100113,349,2026-04-25,3.0,1,desktop,paid,0
100114,1318,2025-09-18,10.3,5,mobile,direct,0
100115,2168,2025-04-27,2.2,6,desktop,organic,0
100116,2799,2026-07-16,32.1,7,tablet,organic,0
100117,4953,2025-11-25,20.7,4,mobile,organic,0
100118,3840,2024-09-29,2.1,4,mobile,paid,0
100119,3358,2026-02-07,24.9,8,mobile,direct,0
100120,589,2026-06-24,5.4,6,desktop,social,0
100121,1571,2025-04-05,15.4,3,mobile,paid,0
100122,1235,2024-09-09,68.8,5,mobile,direct,1
100123,2186,2026-03-07,14.6,6,mobile,paid,0
100124,3960,2026-06-29,2.2,2,mobile,organic,0
100125,4523,2025-11-02,18.2,7,tablet,direct,0
100126,4525,2026-01-31,16.2,8,mobile,social,0
100127,3249,2024-07-08,10.3,6,mobile,paid,1
100128,1335,2025-10-11,5.1,5,mobile,direct,0
100129,4268,2025-01-19,9.5,7,desktop,paid,0
100130,676,2026-07-29,1.3,3,mobile,direct,0
100131,114,2025-11-26,6.5,2,mobile,direct,0
100132,4187,2025-07-28,62.3,4,mobile,paid,0
100133,1743,2026-02-23,7.8,5,mobile,direct,0
100134,1657,2024-12-16,4.2,3,mobile,email,0
100135,123,2024-12-07,14.7,4,mobile,social,1
100136,1670,2026-01-27,6.1,8,desktop,social,1
100137,2343,2025-01-07,3.7,8,desktop,direct,0
100138,3776,2025-07-06,7.8,5,mobile,social,0
100139,2980,2025-11-10,19.6,9,desktop,paid,1
100140,2622,2026-07-22,26.4,4,mobile,email,0
100141,2239,2024-12-14,13.1,5,desktop,organic,0
100142,2070,2024-10-06,15.9,4,mobile,direct,0
100143,1096,2026-06-16,4.6,4,mobile,direct,0
100144,510,2025-11-05,13.6,5,mobile,direct,0
100145,2015,2024-09-19,7.2,4,desktop,organic,0
100146,2313,2024-06-14,4.1,6,desktop,social,0
100147,1936,2025-11-20,1.6,7,mobile,organic,0
100148,4544,2026-06-13,7.6,2,tablet,direct,0
100149,4494,2025-09-07,2.1,6,desktop,social,0
100150,1550,2025-08-07,5.4,2,desktop,organic,0
100151,3256,2024-11-07,16.0,8,tablet,organic,0
100152,471,2025-09-15,36.7,4,desktop,direct,0
100153,3687,2026-04-03,15.4,8,mobile,direct,0
100154,1189,2024-12-06,26.4,6,desktop,email,0
100155,1004,2024-12-16,26.5,5,desktop,paid,0
100156,3967,2025-07-16,5.6,5,mobile,organic,1
100157,1054,2025-12-06,54.7,8,desktop,paid,0
100158,813,2025-07-15,10.5,5,mobile,organic,1
100159,1592,2026-05-04,16.3,2,mobile,social,0
100160,4659,2026-06-29,9.0,3,tablet,direct,0
100161,4091,2025-09-20,27.1,5,desktop,direct,0
100162,3469,2026-07-21,19.8,6,mobile,organic,0
100163,1198,2026-01-08,1.6,5,desktop,email,1
100164,573,2025-11-17,18.1,9,mobile,direct,1
100165,4903,2025-12-07,1.0,7,desktop,organic,0
100166,1151,2024-08-03,6.3,6,tablet,social,1
100167,4152,2025-08-01,5.7,8,desktop,paid,0
100168,513,2026-03-25,1.4,7,tablet,social,0
100169,1207,2026-07-18,6.0,5,mobile,email,0
100170,1372,2024-09-28,1.9,9,mobile,email,0
100171,4099,2025-08-21,16.5,8,desktop,organic,0
100172,4593,2026-04-23,1.7,5,mobile,direct,0
100173,1184,2026-07-10,16.4,5,mobile,paid,0
100174,3363,2026-02-12,5.9,7,desktop,organic,0
100175,1376,2025-02-06,1.7,3,desktop,direct,0
100176,1533,2025-06-17,3.6,7,mobile,social,0
100177,4222,2026-01-13,3.4,3,mobile,organic,0
100178,4655,2025-01-22,1.3,7,mobile,email,0
100179,2677,2026-05-22,1.7,8,desktop,organic,0
100180,4647,2025-05-03,6.2,4,desktop,social,0
100181,4397,2026-02-13,25.1,4,mobile,social,0
100182,1745,2025-08-15,18.0,8,mobile,paid,0
100183,176,2026-07-09,56.3,8,desktop,social,1
100184,3835,2025-01-06,33.2,6,mobile,paid,1
100185,1726,2025-01-21,11.3,4,mobile,email,0
100186,3526,2025-12-02,9.2,8,desktop,organic,0
100187,4161,2025-04-25,14.7,13,mobile,email,0
100188,2880,2025-11-26,8.3,4,desktop,social,0
100189,719,2025-08-09,5.8,4,tablet,organic,0
100190,3502,2026-03-07,20.6,7,mobile,social,1
100191,4118,2025-12-11,29.5,7,mobile,social,1
100192,4740,2025-04-23,20.6,8,mobile,direct,0
100193,4020,2025-12-22,17.2,8,mobile,organic,0
100194,1041,2024-10-03,20.3,3,mobile,social,0
100195,4157,2025-07-04,5.6,4,mobile,social,0
100196,1785,2024-08-25,15.3,7,mobile,email,0
100197,4092,2026-04-19,17.4,4,desktop,organic,1
100198,2494,2024-08-07,8.4,5,desktop,paid,0
100199,376,2025-06-13,1.4,6,desktop,paid,0
100200,9,2025-01-23,18.4,5,tablet,social,0
100201,4063,2024-12-03,1.2,9,mobile,paid,0
100202,4537,2025-08-19,1.2,8,desktop,email,0
100203,489,2025-07-14,6.1,7,tablet,organic,0
100204,2967,2026-05-05,19.6,6,mobile,social,1
100205,4124,2025-08-05,43.8,7,mobile,organic,1
100206,3953,2025-09-30,34.8,5,mobile,organic,0
100207,4406,2025-03-24,11.5,7,mobile,direct,0
100208,141,2025-12-25,3.9,5,desktop,email,0
100209,4684,2025-06-03,1.2,7,mobile,organic,0
100210,3258,2024-11-24,2.3,8,mobile,email,0
100211,2403,2026-02-14,6.9,7,desktop,email,0
100212,1538,2024-12-29,27.3,7,mobile,direct,0
100213,1795,2026-03-23,15.7,5,desktop,organic,0
100214,4713,2026-05-22,1.5,8,mobile,paid,0
100215,4063,2025-09-22,8.6,6,mobile,social,0
100216,1019,2026-04-22,17.6,5,mobile,email,0
100217,577,2026-05-06,33.6,5,desktop,paid,0
100218,4592,2024-09-08,9.3,6,mobile,organic,0
100219,1516,2025-11-27,6.7,6,mobile,organic,0
100220,1528,2025-03-20,50.7,5,mobile,paid,0
100221,1370,2024-12-09,3.9,4,desktop,direct,0
100222,3469,2024-06-23,8.6,7,tablet,direct,0
100223,2065,2025-01-24,29.3,7,mobile,social,1
100224,2673,2024-06-17,23.2,4,tablet,organic,0
100225,1934,2025-07-26,2.2,8,desktop,direct,0
100226,4353,2025-03-09,29.4,5,tablet,organic,0
100227,2341,2024-09-01,4.6,8,tablet,paid,0
100228,2754,2025-04-30,15.4,7,desktop,social,0
100229,3536,2025-04-17,5.6,5,mobile,paid,0
100230,1935,2025-03-10,4.4,5,mobile,direct,0
100231,4609,2025-04-18,6.9,5,mobile,email,0
100232,2774,2024-08-31,36.0,8,mobile,organic,0
100233,124,2026-03-09,1.3,7,mobile,social,0
100234,2504,2026-05-06,14.4,7,mobile,email,0
100235,244,2026-01-08,1.4,7,tablet,paid,0
100236,791,2025-10-18,12.7,6,mobile,organic,1
100237,2192,2024-12-30,2.4,7,desktop,social,0
100238,222,2026-02-08,1.9,3,mobile,paid,0
100239,4065,2024-09-24,3.5,4,mobile,social,0
100240,2064,2025-10-25,7.9,8,mobile,organic,0
100241,3008,2024-08-03,6.7,3,mobile,email,0
100242,274,2025-12-31,7.6,3,desktop,paid,0
100243,2149,2024-06-30,21.9,4,mobile,organic,0
100244,51,2024-06-24,4.2,9,mobile,email,0
100245,4599,2026-04-13,4.5,5,desktop,direct,0
100246,4454,2025-04-15,11.7,7,desktop,organic,0
100247,3978,2025-11-24,45.0,6,desktop,paid,0
100248,4033,2024-08-06,39.2,5,desktop,direct,0
100249,2573,2024-07-27,7.5,5,mobile,social,1
100250,2461,2025-12-11,6.0,5,mobile,direct,1
100251,1985,2026-03-18,10.8,3,mobile,paid,0
100252,624,2024-08-23,23.5,5,mobile,paid,0
100253,4624,2026-05-29,5.4,5,desktop,social,0
100254,3211,2025-12-03,8.5,9,desktop,social,0
100255,261,2024-06-15,16.3,11,desktop,email,0
100256,3722,2024-06-20,4.6,5,tablet,social,0
100257,1106,2026-04-29,14.8,5,desktop,social,0
100258,2958,2025-04-13,4.2,2,mobile,paid,0
100259,3457,2026-07-16,11.5,4,tablet,paid,0
100260,3549,2025-02-14,15.3,4,mobile,email,0
100261,2130,2026-01-25,4.6,4,desktop,organic,0
100262,2140,2024-10-12,13.0,2,desktop,organic,0
100263,3544,2026-01-26,13.5,6,mobile,email,0
100264,2335,2024-09-19,29.2,5,mobile,direct,1
100265,947,2024-09-09,18.4,4,mobile,email,0
100266,911,2026-04-01,5.0,6,mobile,social,1
100267,165,2025-07-04,15.5,6,mobile,organic,0
100268,3050,2025-09-03,1.8,6,desktop,social,0
100269,3732,2025-03-28,11.2,7,desktop,organic,0
100270,1326,2024-06-28,9.9,7,desktop,social,0
100271,4551,2024-10-05,3.2,9,tablet,organic,1
100272,3569,2025-08-03,52.3,6,mobile,direct,0
100273,3791,2024-12-03,15.8,7,mobile,paid,0
100274,2996,2025-09-10,6.6,5,mobile,organic,1
100275,4121,2025-05-07,6.0,5,desktop,organic,0
100276,4543,2025-01-18,8.8,6,mobile,direct,0
100277,2887,2024-10-05,5.8,4,mobile,organic,0
100278,1139,2024-08-14,3.4,3,desktop,social,0
100279,3481,2025-11-07,10.1,9,mobile,social,0
100280,4449,2025-10-17,11.6,5,mobile,direct,0
100281,3219,2025-09-12,10.1,5,tablet,paid,1
100282,478,2025-08-24,9.4,11,desktop,organic,1
100283,15,2025-08-13,21.0,5,desktop,direct,0
100284,1197,2024-11-12,16.8,5,mobile,organic,0
100285,3695,2024-09-30,1.5,3,mobile,paid,0
100286,881,2026-03-06,6.0,11,desktop,organic,0
100287,3037,2024-10-05,27.0,6,mobile,social,1
100288,1397,2024-09-04,5.1,3,mobile,organic,1
100289,3711,2025-07-31,11.3,4,mobile,direct,0
100290,623,2026-07-18,12.4,6,mobile,email,1
100291,576,2024-10-18,15.6,4,tablet,paid,0
100292,2223,2025-08-17,15.6,3,desktop,direct,0
100293,2416,2025-09-01,4.9,5,mobile,organic,0
100294,1689,2025-01-17,43.9,6,desktop,organic,0
100295,3124,2024-10-23,4.3,6,mobile,organic,0
100296,1153,2026-02-11,2.7,7,mobile,paid,0
100297,577,2025-07-10,7.1,6,mobile,organic,0
100298,1257,2025-12-22,7.3,8,mobile,direct,0
100299,4933,2026-02-08,8.0,6,mobile,email,0
100300,1069,2024-10-12,14.7,5,mobile,paid,0
100301,2067,2025-10-30,1.9,6,mobile,organic,0
100302,3026,2025-07-06,15.0,4,tablet,social,0
100303,3296,2024-09-30,1.7,7,desktop,social,0
100304,4110,2026-04-19,16.9,9,mobile,social,1
100305,2571,2025-01-25,3.0,5,desktop,direct,0
100306,4536,2025-07-26,2.5,6,desktop,direct,1
100307,1333,2026-01-07,18.8,13,desktop,organic,0
100308,4420,2025-08-24,16.3,6,desktop,social,1
100309,3966,2025-07-25,4.7,6,mobile,direct,0
100310,451,2024-11-25,6.4,11,mobile,social,0
100311,3798,2025-11-09,15.4,5,mobile,paid,0
100312,4124,2026-07-03,10.6,4,mobile,paid,1
100313,3649,2025-10-19,3.2,4,mobile,organic,0
100314,2868,2024-07-18,4.5,1,mobile,paid,0
100315,4144,2025-03-21,6.3,6,desktop,email,0
100316,4920,2025-06-29,35.9,8,desktop,organic,0
100317,3496,2025-04-14,2.6,2,mobile,organic,0
100318,4528,2026-04-12,2.2,7,tablet,organic,1
100319,3424,2024-06-19,9.5,4,desktop,organic,1
100320,585,2026-05-20,16.7,11,desktop,social,0
100321,3139,2026-06-22,32.5,5,tablet,organic,0
100322,3466,2025-08-04,4.6,4,desktop,organic,0
100323,2106,2025-06-12,14.1,6,desktop,social,0
100324,4137,2025-06-14,23.4,5,mobile,social,1
100325,3522,2026-07-24,38.4,4,mobile,direct,1
100326,4843,2026-04-14,9.3,5,mobile,social,1
100327,3432,2024-08-20,14.6,3,mobile,organic,1
100328,3465,2025-01-18,21.4,5,mobile,email,0
100329,752,2024-06-24,7.8,10,mobile,direct,0
100330,621,2024-07-11,14.6,9,mobile,organic,0
100331,4098,2024-12-31,12.4,10,mobile,organic,1
100332,2939,2025-11-01,1.4,7,tablet,paid,0
100333,4862,2024-10-20,12.7,5,mobile,direct,0
100334,3994,2024-07-17,6.7,5,desktop,social,0
100335,2115,2024-09-07,2.4,4,mobile,direct,1
100336,3725,2024-08-12,11.6,6,mobile,direct,0
100337,2778,2026-07-16,4.3,5,mobile,direct,0
100338,1507,2025-06-25,3.0,9,tablet,direct,0
100339,3864,2026-07-29,24.7,7,desktop,organic,0
100340,2017,2024-07-19,2.7,7,desktop,direct,0
100341,3458,2024-06-09,12.6,7,mobile,social,0
100342,1231,2025-02-05,13.6,6,mobile,paid,0
100343,3027,2024-09-30,16.5,9,mobile,organic,0
100344,4387,2025-11-18,6.1,10,desktop,direct,0
100345,4635,2024-09-18,17.2,3,mobile,paid,1
100346,4861,2024-06-20,3.8,6,mobile,paid,1
100347,2973,2025-03-16,14.4,5,mobile,social,0
100348,3917,2026-01-30,33.0,3,mobile,paid,0
100349,3834,2025-05-29,1.3,5,desktop,social,0
100350,3798,2025-05-14,23.0,6,mobile,social,1
100351,2994,2024-10-02,1.6,6,desktop,direct,0
100352,3871,2024-06-06,13.9,3,mobile,email,1
100353,4643,2024-08-01,8.5,9,tablet,paid,1
100354,308,2025-06-25,6.4,7,tablet,organic,0
100355,2363,2025-05-25,35.6,3,mobile,social,0
100356,1975,2025-09-18,22.4,6,mobile,organic,1
100357,1397,2024-06-23,7.2,4,mobile,organic,1
100358,420,2024-10-10,14.5,5,desktop,direct,0
100359,3609,2025-10-19,8.7,9,desktop,organic,0
100360,1881,2025-12-22,4.6,9,desktop,email,0
100361,3472,2026-08-08,6.1,6,mobile,paid,0
100362,2383,2025-11-12,3.7,8,desktop,paid,0
100363,2720,2025-05-17,1.5,8,tablet,email,0
100364,3167,2025-02-04,20.6,3,mobile,social,1
100365,1949,2025-09-26,38.5,2,mobile,social,1
100366,1905,2025-05-30,9.0,5,mobile,organic,0
100367,2212,2025-11-17,4.7,3,desktop,direct,0
100368,618,2025-10-10,3.2,5,tablet,direct,0
