order_id,customer_id,order_date,order_value,product_category,payment_method,status
27846,1369,2026-05-28,55.55,beauty,card,cancelled
27847,1672,2025-03-17,69.49,beauty,bank_transfer,completed
27848,4634,2026-02-22,42.04,clothing,paypal,completed
27849,3739,2026-07-20,89.5,beauty,bank_transfer,completed
27850,928,2025-01-29,78.19,beauty,bank_transfer,completed
27851,3626,2025-01-23,149.41,beauty,bank_transfer,completed
27852,2737,2026-07-24,56.23,electronics,paypal,cancelled
27853,705,2024-10-14,160.4,clothing,paypal,completed
27854,283,2026-04-13,51.74,beauty,card,completed
27855,3830,2025-10-31,149.92,clothing,paypal,completed
27856,3684,2025-09-06,43.69,electronics,cash,completed
27857,971,2025-08-07,45.09,home,paypal,completed
27858,4073,2024-10-17,7.81,electronics,card,completed
27859,489,2024-11-05,32.12,home,card,refunded
27860,3107,2026-01-20,54.25,electronics,bank_transfer,cancelled
27861,2854,2025-11-12,108.96,electronics,bank_transfer,completed
27862,2090,2025-11-03,57.19,beauty,card,completed
27863,170,2026-01-06,61.11,electronics,bank_transfer,completed
27864,4017,2026-02-16,47.68,home,card,completed
27865,1593,2024-10-12,45.71,clothing,card,completed
27866,4964,2024-08-19,27.39,home,card,completed
27867,566,2026-03-04,137.56,electronics,paypal,completed
27868,1418,2025-09-08,23.77,sports,card,completed
27869,3368,2026-07-17,56.4,clothing,card,completed
27870,385,2026-07-13,85.72,clothing,bank_transfer,completed
27871,2646,2026-01-25,27.47,sports,card,completed
27872,3136,2025-05-16,13.99,electronics,card,completed
27873,4177,2024-10-23,142.46,home,card,refunded
27874,3257,2025-12-11,73.43,clothing,card,completed
27875,238,2025-03-22,86.63,clothing,card,completed
27876,3441,2024-10-06,21.37,electronics,card,completed
27877,4833,2025-09-10,113.74,sports,paypal,completed
27878,4936,2026-07-14,75.13,clothing,card,completed
27879,1933,2026-05-09,31.0,sports,card,completed
27880,3162,2025-10-05,97.14,electronics,bank_transfer,completed
27881,2577,2025-06-06,193.69,home,bank_transfer,completed
27882,4184,2026-07-06,41.26,beauty,card,completed
27883,2072,2024-11-13,69.45,home,cash,completed
27884,332,2026-04-27,25.62,home,card,refunded
27885,3130,2025-02-01,36.59,home,card,completed
27886,2512,2025-07-03,7.02,electronics,card,completed
27887,3050,2026-04-25,29.99,beauty,paypal,completed
27888,4285,2024-09-09,77.85,clothing,bank_transfer,completed
27889,3536,2026-04-03,65.95,sports,card,completed
27890,353,2024-11-06,10.65,clothing,card,completed
27891,3123,2024-12-14,75.36,clothing,paypal,completed
27892,2032,2026-03-19,91.74,clothing,card,completed
27893,860,2024-06-04,75.89,home,bank_transfer,completed
27894,2927,2026-02-09,22.16,clothing,card,completed
27895,4263,2025-01-02,35.29,clothing,card,completed
27896,4045,2024-06-06,84.56,electronics,card,completed
27897,4197,2025-08-22,80.88,clothing,card,completed
27898,4621,2024-11-05,59.73,beauty,paypal,completed
27899,1171,2026-01-24,31.51,clothing,card,completed
27900,4584,2025-02-20,94.23,sports,card,completed
27901,2129,2025-07-13,51.94,sports,card,completed
27902,2628,2026-07-28,180.84,sports,card,completed
27903,4918,2024-06-13,110.14,clothing,bank_transfer,cancelled
27904,3634,2026-01-25,5.09,sports,card,completed
27905,1606,2025-10-08,89.88,electronics,cash,completed
27906,2934,2026-06-05,43.01,sports,card,completed
27907,72,2026-01-29,273.77,home,bank_transfer,completed
27908,2293,2026-06-09,59.43,home,card,completed
27909,4675,2025-05-23,25.47,electronics,card,completed
27910,1234,2025-03-02,39.11,sports,card,completed
27911,194,2025-03-30,95.25,home,paypal,completed
27912,4634,2025-02-07,76.24,clothing,card,completed
27913,4428,2026-01-04,93.59,clothing,paypal,refunded
27914,3583,2024-09-02,113.82,beauty,paypal,completed
27915,4389,2025-12-22,101.86,sports,bank_transfer,refunded
27916,730,2024-07-01,37.07,electronics,paypal,completed
27917,36,2025-03-28,42.23,clothing,paypal,completed
27918,245,2025-10-09,65.22,clothing,card,completed
27919,3467,2024-09-12,111.01,electronics,card,completed
27920,3768,2025-04-06,94.3,sports,card,completed
27921,4286,2025-04-25,78.89,electronics,card,cancelled
27922,1782,2024-09-06,144.78,electronics,card,completed
27923,2855,2025-09-13,65.64,beauty,paypal,completed
27924,1216,2025-07-16,135.43,beauty,cash,completed
27925,616,2024-07-22,81.22,home,card,completed
27926,4164,2025-12-19,92.93,home,card,completed
27927,454,2024-06-27,158.18,home,card,completed
27928,3305,2024-09-24,66.47,beauty,bank_transfer,completed
27929,1532,2025-05-31,123.31,clothing,card,completed
27930,4562,2026-04-16,74.85,sports,paypal,completed
27931,1776,2025-08-01,172.43,beauty,card,completed
27932,2490,2025-12-06,24.91,electronics,card,completed
27933,1150,2026-06-26,14.52,clothing,card,completed
27934,3707,2026-07-14,46.1,home,bank_transfer,completed
27935,4229,2025-03-31,97.77,clothing,paypal,completed
27936,4988,2025-08-16,14.72,home,card,cancelled
27937,4492,2025-11-21,86.28,beauty,card,completed
27938,2138,2024-11-07,87.41,sports,paypal,completed
27939,83,2026-04-09,9.51,electronics,cash,cancelled
27940,1524,2025-05-08,76.67,clothing,card,completed
27941,3381,2025-10-13,25.01,electronics,card,completed
27942,2580,2026-04-24,63.95,clothing,card,cancelled
27943,4937,2026-01-29,79.62,sports,bank_transfer,completed
27944,1108,2025-03-10,19.39,beauty,card,refunded
27945,2075,2026-06-18,45.63,electronics,card,completed
27946,4475,2025-03-23,55.47,clothing,cash,cancelled
27947,1925,2024-09-02,133.66,clothing,paypal,completed
27948,4313,2024-11-10,71.69,electronics,card,completed
27949,381,2025-09-04,111.67,beauty,cash,refunded
27950,637,2026-02-20,205.96,clothing,card,completed
27951,800,2025-06-20,21.78,clothing,paypal,completed
27952,3784,2025-01-20,54.79,clothing,cash,completed
27953,4013,2024-11-02,192.1,clothing,card,completed
27954,2556,2025-03-05,116.82,clothing,card,completed
27955,283,2025-10-18,67.32,sports,card,completed
27956,4310,2026-02-13,146.32,clothing,card,completed
27957,1180,2026-08-01,50.54,clothing,card,completed
27958,2047,2026-06-27,61.35,beauty,cash,completed
27959,855,2024-10-29,65.85,home,card,completed
27960,617,2024-11-28,140.7,clothing,bank_transfer,completed
27961,3231,2025-03-18,51.63,sports,bank_transfer,cancelled
27962,2089,2025-11-01,141.58,electronics,card,completed
27963,3874,2025-07-13,33.31,clothing,card,completed
27964,4615,2024-12-25,66.97,home,card,completed
27965,1029,2024-10-06,49.24,home,paypal,completed
27966,1045,2024-06-23,124.06,sports,card,completed
27967,646,2024-06-07,110.08,clothing,card,completed
27968,941,2025-10-01,151.31,clothing,card,completed
27969,4338,2025-04-08,44.51,electronics,card,completed
27970,343,2026-03-24,158.63,electronics,card,completed
27971,1667,2026-01-26,26.8,clothing,card,completed
27972,2465,2025-07-09,61.25,electronics,bank_transfer,completed
27973,38,2026-07-14,131.57,clothing,card,completed
27974,4432,2025-11-25,74.52,clothing,card,completed
27975,2161,2025-09-18,41.23,home,bank_transfer,completed
27976,251,2026-02-07,151.04,clothing,card,completed
27977,3417,2025-09-28,53.95,home,card,completed
27978,3946,2025-08-31,96.82,clothing,paypal,completed
27979,264,2025-05-11,66.87,home,card,completed
27980,4995,2026-03-02,32.67,home,card,completed
27981,4677,2024-07-12,41.94,home,cash,completed
27982,1415,2026-02-04,39.1,home,card,completed
27983,1622,2025-01-11,173.67,home,bank_transfer,completed
27984,1754,2025-11-07,55.32,electronics,card,completed
27985,562,2026-02-03,40.14,clothing,card,completed
27986,3583,2026-01-13,36.97,home,card,completed
27987,1158,2024-07-17,88.39,home,card,completed
27988,1766,2025-08-15,34.77,clothing,card,completed
27989,4157,2026-06-20,60.79,home,card,completed
27990,3836,2026-07-12,87.42,clothing,card,completed
27991,3542,2026-02-05,215.21,beauty,bank_transfer,completed
27992,3130,2025-07-11,32.69,home,cash,completed
27993,3257,2025-12-18,82.18,clothing,card,completed
27994,3104,2026-06-11,93.77,beauty,card,completed
27995,4753,2024-10-07,164.03,home,paypal,completed
27996,4265,2024-11-26,171.42,clothing,card,completed
27997,1046,2025-09-12,34.67,electronics,paypal,completed
27998,2858,2024-09-22,26.14,clothing,card,cancelled
27999,1103,2025-12-27,7.45,clothing,card,completed
28000,2736,2026-08-07,49.56,electronics,card,completed
28001,387,2026-01-24,90.04,sports,paypal,completed
28002,1613,2025-10-07,17.06,electronics,card,refunded
28003,1566,2024-11-09,51.99,clothing,card,completed
28004,3356,2024-06-29,14.14,clothing,bank_transfer,completed
28005,2377,2026-01-01,13.81,home,card,completed
28006,2508,2026-05-12,45.85,sports,paypal,completed
28007,2201,2025-09-03,80.33,home,paypal,completed
28008,4005,2025-03-16,95.85,clothing,card,completed
28009,2773,2025-06-01,91.24,sports,card,completed
28010,807,2025-09-15,70.77,electronics,card,completed
28011,3784,2024-09-10,46.24,beauty,bank_transfer,completed
28012,3030,2026-05-06,137.16,electronics,paypal,completed
28013,641,2024-09-27,37.04,clothing,card,completed
28014,4087,2025-07-23,55.27,beauty,card,completed
28015,2996,2025-09-08,68.18,clothing,card,completed
28016,2239,2024-09-12,51.32,home,bank_transfer,completed
28017,2100,2024-07-20,13.36,home,card,refunded
28018,2643,2026-04-28,14.63,clothing,card,completed
28019,2389,2025-09-18,57.7,clothing,paypal,completed
28020,4113,2026-05-20,50.46,sports,bank_transfer,completed
28021,4086,2026-01-12,123.84,beauty,card,completed
28022,242,2024-12-01,103.91,electronics,card,completed
28023,3750,2024-10-18,59.83,clothing,card,completed
28024,4747,2026-06-01,148.37,electronics,cash,completed
28025,1435,2024-09-21,182.28,clothing,card,completed
28026,4390,2025-12-20,101.14,clothing,card,completed
28027,1434,2026-06-24,171.99,clothing,card,completed
28028,4769,2025-01-18,187.97,clothing,card,completed
28029,1440,2024-10-15,82.74,sports,card,completed
28030,4278,2026-02-13,54.96,sports,card,completed
28031,2969,2024-11-12,147.22,home,card,completed
28032,4888,2025-07-10,139.11,clothing,cash,completed
28033,4763,2024-09-27,68.02,clothing,card,cancelled
28034,4822,2025-10-26,31.93,clothing,card,completed
28035,4449,2025-10-14,54.59,electronics,card,completed
28036,4165,2025-04-28,67.98,clothing,card,completed
28037,477,2025-12-29,115.18,beauty,bank_transfer,completed
28038,4421,2026-03-29,170.38,home,bank_transfer,completed
28039,3566,2025-03-07,121.56,home,cash,completed
28040,1319,2025-05-10,106.67,sports,card,completed
28041,4179,2024-11-24,140.62,beauty,cash,completed
28042,3658,2025-11-28,66.6,electronics,paypal,completed
28043,1289,2024-09-11,46.57,sports,card,cancelled
28044,269,2024-10-02,38.0,beauty,cash,cancelled
28045,2936,2025-09-26,57.33,sports,cash,completed
28046,4397,2024-07-20,102.63,electronics,card,completed
28047,1022,2026-04-17,35.21,beauty,card,completed
28048,90,2025-02-21,47.35,electronics,paypal,completed
28049,1926,2026-05-29,85.12,electronics,card,completed
28050,4456,2024-08-30,170.79,electronics,cash,completed
28051,3074,2025-02-18,36.15,clothing,card,completed
28052,3248,2025-07-03,164.83,sports,card,completed
28053,1149,2026-06-09,107.84,clothing,card,completed
28054,4823,2026-06-17,19.37,electronics,bank_transfer,completed
28055,1603,2025-07-04,26.09,electronics,card,completed
28056,1803,2025-04-03,24.77,home,card,completed
28057,5,2026-04-26,8.11,clothing,card,completed
28058,2165,2026-02-27,15.72,home,card,completed
28059,3062,2025-05-30,46.31,electronics,card,completed
28060,431,2024-12-04,102.13,electronics,paypal,completed
28061,390,2025-04-25,29.92,electronics,card,cancelled
28062,3551,2025-08-05,66.55,home,paypal,completed
28063,3543,2024-07-03,50.8,beauty,card,cancelled
28064,1374,2025-11-27,132.53,clothing,bank_transfer,completed
28065,4840,2024-07-08,86.13,clothing,card,completed
28066,4180,2026-06-06,97.58,electronics,paypal,completed
28067,2649,2025-11-15,32.2,electronics,card,completed
28068,3299,2026-01-02,27.41,home,card,completed
28069,453,2025-02-22,64.32,electronics,card,completed
28070,323,2025-09-20,62.6,beauty,card,completed
28071,4015,2024-12-05,71.19,home,card,completed
28072,1989,2026-04-17,19.83,home,card,completed
28073,1129,2025-06-17,47.13,clothing,card,refunded
28074,1110,2025-08-30,99.85,electronics,card,completed
28075,2551,2026-06-01,113.43,clothing,card,completed
28076,506,2024-07-26,83.1,clothing,bank_transfer,completed
28077,1180,2025-10-07,28.8,home,paypal,completed
28078,496,2025-05-29,60.31,clothing,card,completed
28079,386,2025-03-26,180.2,clothing,card,completed
28080,3535,2025-12-16,58.64,electronics,card,completed
28081,3615,2025-03-31,28.74,clothing,card,completed
28082,4772,2026-07-20,60.31,electronics,card,completed
28083,1897,2026-03-09,144.59,clothing,bank_transfer,completed
28084,3855,2024-09-07,138.51,beauty,card,completed
28085,3518,2025-12-08,46.87,home,bank_transfer,completed
28086,2335,2024-10-12,255.89,clothing,card,completed
28087,4297,2024-10-25,76.04,electronics,card,completed
28088,811,2025-01-14,58.63,sports,cash,completed
28089,883,2025-01-18,69.19,home,cash,completed
28090,1403,2025-07-05,65.42,home,bank_transfer,completed
28091,3795,2025-06-30,27.08,home,cash,completed
28092,1289,2025-12-23,125.83,clothing,cash,completed
28093,898,2026-01-25,50.57,electronics,bank_transfer,completed
28094,2405,2026-02-18,103.33,home,card,cancelled
28095,1217,2024-08-26,131.03,clothing,card,completed
28096,2956,2025-07-24,67.45,clothing,card,completed
28097,4023,2024-07-30,101.63,beauty,cash,completed
28098,2954,2026-04-06,36.21,electronics,card,completed
28099,3571,2025-10-20,133.8,clothing,card,completed
28100,1089,2026-03-19,109.54,electronics,bank_transfer,completed
28101,317,2024-11-14,90.66,electronics,cash,completed
28102,3819,2025-10-04,95.35,sports,card,completed
28103,4555,2024-10-10,193.26,clothing,card,completed
28104,395,2024-11-23,208.1,home,card,completed
28105,1574,2025-08-29,46.27,clothing,paypal,completed
28106,3954,2025-12-12,54.33,home,paypal,completed
28107,1063,2025-05-04,50.49,home,card,completed
28108,2197,2025-10-14,46.76,sports,card,refunded
28109,2424,2024-08-01,106.79,electronics,card,completed
28110,2414,2024-10-05,78.59,home,paypal,completed
28111,4552,2024-06-23,79.12,clothing,card,completed
28112,4372,2024-12-05,44.79,beauty,bank_transfer,completed
28113,3582,2026-03-30,85.34,home,bank_transfer,completed
28114,4259,2024-09-13,14.41,clothing,cash,cancelled
28115,1643,2025-03-25,10.52,electronics,card,completed
28116,4896,2026-06-10,100.65,clothing,cash,completed
28117,4276,2024-11-13,33.02,clothing,cash,cancelled
28118,1543,2024-07-28,87.21,clothing,card,completed
28119,2900,2025-08-21,32.58,electronics,card,cancelled
28120,2035,2025-08-17,64.64,electronics,bank_transfer,completed
28121,1479,2025-10-24,45.53,clothing,card,completed
28122,1012,2025-11-15,44.55,beauty,card,completed
28123,1432,2025-12-14,74.51,clothing,paypal,completed
28124,3257,2026-06-25,61.92,clothing,paypal,completed
28125,457,2025-05-03,195.99,home,card,completed
28126,3065,2025-02-24,76.58,sports,card,completed
28127,4052,2024-07-26,34.45,home,card,completed
28128,3577,2025-01-06,2.42,home,card,completed
28129,2293,2024-06-17,42.98,clothing,paypal,refunded
28130,4880,2025-04-05,143.45,electronics,paypal,completed
28131,1139,2024-08-27,76.52,sports,card,completed
28132,2546,2025-09-25,34.65,electronics,paypal,completed
28133,1361,2024-07-07,12.97,electronics,cash,completed
28134,3191,2026-03-16,24.62,electronics,card,completed
28135,56,2024-09-21,68.77,home,card,completed
28136,4520,2024-12-15,28.69,electronics,bank_transfer,completed
28137,3192,2024-12-01,44.78,clothing,cash,completed
28138,4146,2025-07-12,6.77,electronics,card,completed
28139,3437,2026-04-15,107.47,sports,bank_transfer,completed
28140,1960,2025-07-21,37.17,electronics,card,completed
28141,2130,2026-05-27,97.84,electronics,card,completed
28142,4978,2026-06-13,67.22,electronics,bank_transfer,completed
28143,238,2024-09-22,81.68,home,card,completed
28144,3040,2025-05-09,108.95,clothing,card,completed
28145,389,2025-06-18,74.41,beauty,paypal,cancelled
28146,3407,2025-10-19,39.11,electronics,cash,completed
28147,685,2024-08-23,66.87,home,cash,refunded
28148,3984,2026-04-08,6.86,home,paypal,completed
28149,187,2025-10-04,57.05,electronics,bank_transfer,completed
28150,2744,2025-12-03,166.75,clothing,card,refunded
28151,3429,2025-02-05,71.16,electronics,card,completed
28152,2411,2026-02-09,59.17,clothing,bank_transfer,completed
28153,3235,2025-07-23,44.43,beauty,bank_transfer,refunded
28154,3389,2025-05-03,72.85,electronics,bank_transfer,completed
28155,2935,2025-09-06,111.12,clothing,bank_transfer,completed
28156,4372,2026-01-18,10.16,sports,paypal,completed
28157,4921,2024-09-30,148.44,beauty,cash,completed
28158,3970,2025-02-12,94.64,electronics,card,refunded
28159,3995,2025-05-31,23.28,beauty,card,completed
28160,4573,2024-11-13,61.56,electronics,card,completed
28161,3250,2026-05-07,69.16,electronics,cash,completed
28162,2752,2024-07-12,71.56,home,card,completed
28163,1576,2025-12-21,92.51,home,cash,completed
28164,1260,2025-01-22,51.58,home,card,completed
28165,1057,2025-11-02,99.96,sports,bank_transfer,completed
28166,545,2025-01-01,61.32,home,card,completed
28167,330,2024-07-29,18.55,home,card,completed
28168,2170,2026-06-22,37.86,home,card,completed
28169,1579,2025-06-30,74.97,clothing,card,completed
28170,3007,2025-05-09,103.07,clothing,card,completed
28171,2524,2025-01-30,37.73,beauty,paypal,completed
28172,2790,2025-11-30,77.68,home,bank_transfer,completed
28173,4223,2025-03-11,45.82,home,paypal,refunded
28174,2916,2024-08-20,131.79,clothing,bank_transfer,cancelled
28175,1773,2026-01-05,64.9,clothing,bank_transfer,completed
28176,2139,2025-10-26,154.27,electronics,card,completed
28177,1957,2025-05-15,103.52,home,card,completed
28178,2073,2025-08-10,47.6,clothing,card,completed
28179,2397,2026-07-11,51.89,clothing,card,completed
28180,2816,2025-02-24,20.67,clothing,card,completed
28181,873,2025-03-06,71.98,electronics,paypal,completed
28182,4342,2026-05-28,126.08,beauty,cash,completed
28183,257,2025-03-17,106.63,home,bank_transfer,completed
28184,4918,2026-03-28,86.66,beauty,paypal,refunded
28185,4033,2026-07-13,87.58,home,card,completed
28186,4886,2026-01-14,139.08,sports,bank_transfer,completed
28187,3261,2026-03-27,78.53,sports,card,completed
28188,694,2025-09-14,91.11,home,card,completed
28189,4835,2025-08-13,102.15,sports,card,completed
28190,4038,2025-11-22,214.07,sports,card,cancelled
28191,4815,2026-07-16,110.15,electronics,paypal,completed
28192,556,2026-06-17,223.67,sports,card,completed
28193,3957,2025-03-02,21.66,beauty,cash,completed
28194,1278,2024-10-19,102.11,home,card,completed
28195,4210,2026-04-10,33.33,sports,bank_transfer,completed
28196,948,2025-04-03,56.26,beauty,card,completed
28197,4581,2026-07-14,111.39,sports,card,completed
28198,4374,2025-02-24,44.94,electronics,card,completed
28199,398,2025-10-10,46.94,clothing,card,completed
28200,222,2024-07-22,35.44,clothing,paypal,completed
28201,2366,2025-10-18,117.51,clothing,card,completed
28202,1778,2025-02-02,57.85,clothing,paypal,refunded
28203,4061,2024-07-06,187.43,electronics,card,completed
28204,3955,2024-09-15,120.18,home,card,completed
28205,3523,2025-12-07,83.77,home,bank_transfer,completed
28206,4439,2024-10-19,96.9,sports,card,completed
28207,775,2024-08-31,106.97,sports,card,completed
28208,340,2024-12-08,18.96,home,paypal,completed
28209,7,2024-11-30,53.9,home,paypal,completed
28210,1297,2024-12-23,187.01,home,paypal,completed
28211,288,2026-03-16,55.54,electronics,card,completed
28212,893,2026-05-12,84.59,beauty,card,completed
28213,717,2026-02-03,101.38,clothing,paypal,completed
28214,4280,2024-07-11,51.98,clothing,paypal,completed
28215,1854,2025-08-01,184.89,home,card,completed
28216,570,2026-05-04,31.25,beauty,bank_transfer,completed
28217,4719,2025-05-04,66.72,beauty,card,completed
28218,643,2026-04-12,125.75,home,paypal,completed
28219,3673,2025-11-03,48.26,beauty,card,completed
28220,4081,2026-06-12,40.16,home,bank_transfer,completed
28221,3329,2026-03-22,166.76,clothing,card,completed
28222,2552,2026-02-04,128.38,clothing,paypal,completed
28223,110,2025-11-19,118.28,sports,card,completed
28224,3651,2026-06-17,61.97,clothing,card,refunded
28225,3220,2025-03-13,48.22,beauty,cash,completed
28226,732,2025-06-19,37.37,home,card,completed
28227,4310,2026-01-05,111.5,electronics,card,completed
28228,3044,2025-11-19,59.82,electronics,card,completed
28229,568,2025-02-11,168.99,sports,card,completed
28230,3049,2024-09-02,75.94,home,cash,completed
28231,2872,2026-04-01,23.13,electronics,card,completed
28232,1358,2025-09-04,161.94,clothing,card,cancelled
28233,4943,2024-07-01,32.97,sports,bank_transfer,completed
28234,1072,2026-01-29,112.33,home,paypal,completed
28235,2247,2025-03-19,47.51,electronics,paypal,cancelled
28236,2556,2026-04-12,108.66,home,card,cancelled
28237,2377,2025-12-25,69.82,electronics,card,completed
28238,1921,2025-11-13,61.73,clothing,bank_transfer,completed
28239,124,2026-07-13,91.17,electronics,card,completed
28240,75,2026-03-22,44.65,electronics,card,cancelled
28241,1989,2025-01-21,17.35,electronics,bank_transfer,completed
28242,157,2025-03-12,34.97,beauty,bank_transfer,completed
28243,3084,2025-10-28,216.75,home,card,cancelled
28244,3819,2025-05-06,57.73,electronics,card,completed
28245,4039,2025-11-19,220.79,clothing,card,completed
28246,3692,2025-01-19,54.3,electronics,paypal,completed
28247,3980,2025-04-21,204.15,home,paypal,completed
28248,83,2024-07-25,47.11,beauty,bank_transfer,completed
28249,4789,2025-08-14,24.8,clothing,card,completed
28250,3066,2025-01-28,96.5,electronics,card,completed
28251,2234,2026-02-27,179.48,clothing,paypal,completed
28252,1785,2025-03-24,90.09,clothing,card,completed
28253,2091,2024-10-08,112.94,home,card,cancelled
28254,4169,2025-10-31,167.01,clothing,paypal,cancelled
28255,4013,2025-01-14,54.8,home,cash,completed
28256,1878,2024-12-04,59.34,clothing,card,completed
28257,2315,2024-12-10,49.56,home,card,completed
28258,1464,2025-03-14,48.98,home,cash,completed
28259,3993,2025-05-31,58.65,home,paypal,completed
28260,2915,2024-09-09,11.77,clothing,cash,completed
28261,3525,2024-07-16,154.61,sports,paypal,completed
28262,3373,2025-12-24,67.89,clothing,card,completed
28263,1342,2025-12-10,26.55,home,card,completed
28264,3935,2025-03-02,95.74,electronics,cash,cancelled
28265,2702,2025-02-12,109.51,beauty,card,completed
28266,4045,2026-06-05,63.82,electronics,card,completed
28267,34,2024-06-18,15.86,beauty,cash,completed
28268,2146,2025-07-21,27.08,sports,card,completed
28269,4806,2025-01-13,10.62,clothing,paypal,completed
28270,1280,2025-01-10,104.16,sports,cash,completed
28271,405,2025-04-11,197.52,electronics,paypal,completed
28272,4712,2024-08-04,86.72,beauty,card,completed
28273,1925,2026-07-20,68.04,electronics,card,completed
28274,1858,2024-11-20,89.19,sports,card,completed
28275,882,2026-03-26,48.99,home,card,completed
28276,2882,2025-08-12,67.57,beauty,card,refunded
28277,2903,2026-07-12,56.57,electronics,cash,completed
28278,1598,2024-08-18,195.97,clothing,card,completed
28279,1940,2025-01-10,6.22,electronics,card,completed
28280,1246,2025-03-07,97.07,clothing,card,completed
28281,440,2024-06-23,95.68,beauty,paypal,completed
28282,4628,2025-05-11,80.3,clothing,card,completed
28283,2825,2026-05-31,146.89,beauty,card,cancelled
28284,116,2025-03-04,19.7,home,bank_transfer,completed
28285,4501,2026-05-11,69.64,home,card,completed
28286,1279,2024-10-28,79.26,electronics,card,completed
28287,297,2026-02-24,40.11,electronics,card,completed
28288,2949,2024-09-17,35.44,sports,paypal,completed
28289,2606,2026-06-13,106.64,clothing,paypal,completed
28290,1095,2026-06-11,43.9,electronics,card,cancelled
28291,4812,2026-05-16,29.89,home,card,completed
28292,1075,2025-03-13,59.5,sports,card,completed
28293,16,2025-03-14,97.95,beauty,paypal,completed
28294,1528,2025-03-16,45.34,home,card,completed
28295,51,2024-08-15,107.05,electronics,cash,completed
28296,3200,2025-07-16,18.03,electronics,card,completed
28297,3242,2025-02-05,66.45,home,card,cancelled
28298,1604,2024-08-17,113.89,beauty,card,completed
28299,3037,2026-07-07,53.93,sports,card,completed
28300,2786,2025-04-10,81.45,beauty,bank_transfer,completed
28301,1993,2025-12-28,78.58,home,card,completed
28302,2954,2024-09-17,73.59,home,cash,cancelled
28303,932,2026-02-16,116.24,electronics,paypal,refunded
28304,2016,2025-04-24,57.79,electronics,card,completed
28305,4614,2025-01-18,64.1,electronics,bank_transfer,completed
28306,2139,2025-09-20,100.72,beauty,card,completed
28307,4290,2025-11-20,131.55,electronics,bank_transfer,completed
28308,3401,2026-04-20,47.47,beauty,card,refunded
28309,1088,2025-08-02,126.78,clothing,card,completed
28310,4037,2025-12-07,36.05,home,card,completed
28311,226,2024-07-19,83.81,beauty,card,completed
28312,445,2024-11-27,42.7,electronics,cash,completed
28313,2382,2025-04-23,203.0,electronics,paypal,completed
28314,4042,2026-04-03,28.34,clothing,paypal,completed
28315,3135,2026-02-08,65.76,sports,card,completed
28316,1903,2024-09-21,141.3,home,cash,completed
28317,4593,2025-02-05,71.75,electronics,card,completed
28318,3655,2025-11-12,120.92,home,card,completed
28319,3604,2024-10-01,85.36,home,paypal,completed
28320,1483,2026-08-06,58.74,clothing,card,completed
28321,245,2026-04-03,65.47,clothing,bank_transfer,completed
28322,2112,2024-11-29,81.44,electronics,paypal,completed
28323,4049,2025-10-10,95.21,electronics,card,completed
28324,805,2026-01-17,46.68,electronics,card,completed
28325,932,2026-08-08,192.79,electronics,paypal,completed
28326,1761,2026-04-14,36.16,beauty,card,refunded
28327,3117,2026-04-12,127.22,sports,card,completed
28328,25,2024-10-14,78.99,electronics,card,refunded
28329,4396,2026-02-27,62.1,home,card,completed
28330,74,2025-11-03,108.23,electronics,cash,completed
28331,4248,2026-01-11,105.06,clothing,card,completed
28332,4071,2025-08-04,25.71,home,bank_transfer,completed
28333,3163,2025-11-27,22.97,electronics,cash,completed
28334,4188,2025-04-10,61.75,home,paypal,completed
28335,2920,2024-08-18,135.56,sports,card,completed
28336,2795,2025-01-08,63.66,electronics,card,completed
28337,1411,2025-05-16,20.6,home,card,completed
28338,3487,2025-01-18,65.12,electronics,card,completed
28339,3613,2024-08-22,124.84,home,bank_transfer,cancelled
28340,4781,2025-03-31,62.81,electronics,card,completed
28341,4468,2026-03-13,101.76,sports,card,completed
28342,1066,2025-09-28,57.4,electronics,paypal,completed
28343,3996,2025-04-26,102.15,home,paypal,completed
28344,3759,2026-03-02,60.28,sports,paypal,completed
28345,611,2025-05-22,76.88,sports,card,completed
28346,4216,2025-08-19,63.55,sports,card,completed
28347,1839,2024-08-27,31.91,home,card,cancelled
28348,2096,2025-02-26,47.94,electronics,card,completed
28349,3574,2025-11-23,108.48,clothing,paypal,completed
28350,473,2026-06-13,83.16,clothing,cash,completed
28351,1157,2024-11-02,28.95,clothing,bank_transfer,completed
28352,3191,2026-07-28,16.09,beauty,paypal,completed
28353,4420,2024-06-14,206.28,sports,card,cancelled
28354,52,2025-10-22,90.91,beauty,card,completed
28355,2184,2025-12-01,26.83,clothing,card,completed
28356,1428,2025-09-27,72.4,electronics,card,completed
28357,2217,2025-01-02,79.94,electronics,bank_transfer,completed
28358,1824,2024-07-19,45.39,home,card,completed
28359,4456,2026-06-17,16.55,home,paypal,completed
28360,68,2025-08-16,7.0,electronics,card,completed
28361,3815,2026-07-02,96.28,home,paypal,refunded
28362,1174,2024-06-15,140.88,electronics,card,completed
28363,4577,2025-10-30,49.3,clothing,card,completed
28364,4317,2026-01-30,20.97,clothing,card,completed
28365,261,2026-06-13,55.45,electronics,paypal,completed
28366,2314,2025-03-30,62.57,clothing,card,completed
28367,3531,2025-03-17,105.58,electronics,paypal,completed
28368,1650,2024-10-14,78.53,clothing,card,completed
28369,677,2025-01-24,28.83,clothing,card,completed
28370,3940,2025-12-18,171.44,sports,card,completed
28371,4339,2024-08-26,118.38,home,bank_transfer,completed
