"customer_id","country","age","device","premium_user","orders_count","total_revenue","avg_order_value","sessions_count","avg_session_duration","avg_pages_viewed","is_churned"
"227","CZ","23","tablet","1","11","836","76","23","11.22","5.91","0"
"4643","UA","33","tablet","0","9","836","93","19","11.67","6.42","0"
"1075","SK","35","tablet","0","8","836","105","32","11.19","6.16","0"
"3474","UA","70","mobile","0","9","837","93","26","14.82","5.77","0"
"1616","HU","25","mobile","0","12","837","70","26","13.78","6.77","0"
"868","UA","47","desktop","0","10","837","84","21","14.56","5.19","1"
"2944","UA","69","mobile","0","11","838","76","27","15.71","5.81","0"
"3578","UA","38","mobile","0","9","838","93","23","9.97","6.09","0"
"2458","HU","51","desktop","0","9","838","93","15","13.23","5.27","0"
"3710","CZ","65","mobile","0","9","838","93","30","10.97","6.03","0"
"3848","UA","48","tablet","0","7","838","120","19","13.61","5.58","0"
"2348","UA","59","mobile","1","8","839","105","22","15.15","6.59","0"
"4279","SK","25","tablet","0","12","839","70","27","12.78","6.15","0"
"4343","UA","19","desktop","0","10","839","84","30","10.98","6.07","0"
"2395","CZ","33","mobile","0","10","839","84","23","9.65","7.09","0"
"1801","UA","54","desktop","1","11","840","76","30","10.19","6.03","0"
"3054","CZ","51","desktop","0","10","840","84","27","13.64","5.93","0"
"3812","SK","32","mobile","1","11","840","76","22","15.06","6.55","0"
"3177","PL","64","mobile","0","13","840","65","28","15.9","5.68","0"
"995","UA","33","mobile","1","8","841","105","28","18.9","6.04","0"
"302","UA","37","desktop","1","11","841","76","23","12.89","5.57","0"
"3635","PL","43","desktop","0","10","841","84","18","9.71","5.28","1"
"2681","PL","46","tablet","0","12","842","70","25","11.04","5.92","0"
"2316","UA","58","mobile","0","9","842","94","17","11.73","6.71","1"
"3049","SK","32","mobile","0","14","843","60","24","10.37","5.92","0"
"4352","CZ","62","mobile","1","10","844","84","15","11.74","5.8","0"
"3816","CZ","29","tablet","1","11","844","77","16","12.34","5.81","1"
"2680","PL","51","desktop","0","7","845","121","18","12.98","5.44","1"
"1729","CZ","34","desktop","1","9","845","94","21","11.53","6.62","1"
"3380","CZ","23","desktop","1","12","845","70","30","11.08","5.9","0"
"3465","PL","54","desktop","0","11","845","77","26","14.98","5.42","0"
"3833","UA","43","tablet","0","7","846","121","30","10.85","6.23","0"
"376","UA","45","tablet","0","13","846","65","30","10.53","6.13","0"
"241","UA","47","mobile","0","10","846","85","23","14.82","5.04","1"
"4639","UA","65","mobile","0","9","846","94","27","11.5","6.7","0"
"4737","UA","46","mobile","0","9","846","94","32","14.99","5.88","0"
"2616","SK","64","tablet","0","13","847","65","23","11.61","6.74","0"
"1295","PL","50","mobile","1","11","847","77","19","14.65","6.26","0"
"698","PL","20","desktop","0","9","847","94","21","13.24","5.9","0"
"1108","UA","65","mobile","0","11","847","77","21","12.55","7.19","0"
"1977","UA","53","desktop","0","11","847","77","31","13.32","5.0","0"
"3398","UA","21","mobile","0","9","847","94","28","16.71","5.93","0"
"3109","UA","65","mobile","1","10","847","85","29","12.85","5.31","0"
"2696","UA","57","mobile","0","10","847","85","28","13.13","6.0","0"
"3015","SK","35","tablet","0","12","848","71","25","10.86","6.04","0"
"4497","UA","24","tablet","0","14","848","61","28","15.96","6.11","0"
"100","HU","51","mobile","0","11","848","77","20","12.3","5.45","0"
"3341","UA","66","desktop","0","9","848","94","29","10.38","5.69","0"
"4398","UA","28","mobile","0","12","848","71","30","10.08","5.7","0"
"4720","UA","59","desktop","1","10","849","85","30","13.73","5.43","0"
"300","UA","44","desktop","0","10","849","85","28","13.48","6.46","0"
"4689","UA","63","mobile","0","15","849","57","25","13.04","6.2","0"
"3683","SK","41","mobile","0","8","849","106","20","16.74","5.35","0"
"167","CZ","57","mobile","0","9","849","94","34","11.39","6.76","0"
"1401","UA","51","mobile","0","10","849","85","33","11.76","6.18","0"
"233","UA","50","mobile","1","7","849","121","20","14.4","5.8","0"
"3410","SK","30","tablet","0","6","850","142","29","14.99","6.31","0"
"2220","UA","40","mobile","1","12","850","71","27","15.43","5.33","0"
"2539","UA","36","mobile","1","11","850","77","22","10.4","5.91","0"
"2882","CZ","62","desktop","1","9","851","95","21","15.53","5.14","0"
"2985","HU","56","mobile","0","12","851","71","26","14.07","5.81","0"
"678","UA","29","desktop","1","9","852","95","17","13.21","6.35","0"
"4847","PL","39","tablet","0","8","852","107","27","14.2","6.22","0"
"3665","UA","20","mobile","0","10","853","85","22","15.58","5.95","0"
"4926","PL","63","tablet","0","11","853","78","28","14.02","5.39","0"
"3401","PL","19","mobile","1","8","853","107","19","18.81","5.84","0"
"2505","UA","45","mobile","0","8","854","107","17","10.39","6.29","1"
"4363","SK","70","mobile","0","10","854","85","20","13.24","6.2","0"
"1434","UA","41","mobile","0","11","854","78","18","15.47","6.89","0"
"2473","SK","67","desktop","0","9","854","95","16","13.89","6.44","0"
"519","UA","33","mobile","0","8","855","107","37","14.51","5.97","0"
"676","SK","39","mobile","0","14","855","61","24","11.43","6.42","0"
"1393","SK","32","mobile","1","12","855","71","21","13.2","5.43","0"
"2884","UA","24","desktop","0","5","855","171","27","16.74","6.26","0"
"2200","PL","60","desktop","1","11","856","78","32","13.86","5.63","0"
"4743","CZ","56","mobile","0","10","856","86","25","14.81","6.2","0"
"3489","UA","59","mobile","0","11","856","78","20","15.58","5.7","0"
"2755","CZ","52","mobile","0","12","857","71","28","13.25","6.79","0"
"2976","UA","33","desktop","1","9","857","95","21","14.93","6.52","0"
"1536","SK","70","mobile","0","10","857","86","21","15.41","5.95","0"
"310","UA","70","desktop","0","8","858","107","25","15.09","5.84","0"
"2654","UA","62","mobile","0","9","858","95","28","14.32","6.14","0"
"3079","HU","68","tablet","0","11","858","78","27","12.01","6.04","0"
"4042","SK","47","mobile","0","11","858","78","24","20.45","5.67","0"
"2510","UA","65","mobile","0","10","858","86","30","13.95","5.67","0"
"4596","CZ","18","mobile","0","11","859","78","19","9.8","6.63","1"
"4820","UA","24","desktop","0","11","859","78","17","12.93","6.41","0"
"1059","SK","25","desktop","1","12","859","72","29","11.79","6.0","0"
"4621","UA","50","tablet","1","12","859","72","18","8.28","5.67","0"
"4668","PL","38","mobile","1","10","859","86","30","11.68","5.63","1"
"4327","UA","47","desktop","0","10","860","86","24","11.71","5.92","0"
"4059","PL","47","mobile","1","11","860","78","26","14.69","6.92","0"
"139","UA","30","mobile","0","11","860","78","21","13.86","6.81","0"
"2025","SK","21","desktop","1","10","860","86","23","9.85","6.52","0"
"4859","PL","57","mobile","0","11","860","78","31","12.53","6.45","0"
"576","UA","51","mobile","0","9","861","96","19","11.56","5.42","1"
"2743","UA","62","desktop","1","11","861","78","22","10.85","5.95","0"
"4254","UA","56","mobile","0","11","861","78","18","8.09","5.44","1"
"296","UA","46","mobile","0","10","861","86","19","13.07","5.63","0"
"2398","UA","56","mobile","0","11","862","78","20","17.83","6.6","0"
"2416","SK","32","mobile","1","11","862","78","17","7.75","6.59","0"
"2816","PL","53","desktop","0","11","862","78","28","12.28","6.18","0"
"1974","UA","19","desktop","0","9","862","96","15","12.14","7.2","0"
"2912","UA","69","mobile","0","11","863","78","20","9.1","5.65","0"
"1450","SK","57","mobile","0","11","864","79","26","15.68","5.85","0"
"3776","SK","60","mobile","1","7","864","123","22","8.56","5.82","0"
"1655","UA","37","desktop","0","14","864","62","21","16.4","7.14","0"
"3974","HU","42","mobile","0","11","864","79","20","14.71","6.6","0"
"568","HU","49","desktop","0","12","864","72","23","16.77","6.0","0"
"2261","UA","34","mobile","1","13","864","66","27","13.63","6.41","0"
"1129","UA","30","mobile","0","12","865","72","25","10.29","6.24","0"
"70","SK","68","mobile","0","11","865","79","27","12.02","6.04","0"
"3530","PL","29","mobile","0","11","865","79","19","10.55","6.32","0"
"3119","UA","20","mobile","1","10","865","87","22","11.35","6.0","0"
"700","PL","57","mobile","0","10","866","87","25","9.91","5.84","0"
"3393","UA","43","desktop","0","11","866","79","18","12.39","6.0","0"
"4775","UA","59","tablet","1","12","867","72","21","13.23","5.62","0"
"4490","PL","46","desktop","1","11","867","79","27","11.84","6.22","0"
"4881","UA","54","desktop","0","13","867","67","28","11.01","6.18","0"
"1511","SK","62","mobile","0","12","867","72","25","14.9","6.2","0"
"3940","CZ","26","mobile","1","10","867","87","16","9.6","6.5","1"
"4867","CZ","40","mobile","0","11","868","79","25","13.82","4.84","1"
"4326","UA","54","tablet","0","12","869","72","20","11.28","5.85","1"
"1261","SK","40","mobile","0","9","869","97","25","16.76","6.0","0"
"3198","UA","44","desktop","0","7","869","124","18","11.47","6.89","1"
"2251","UA","59","desktop","0","11","870","79","19","13.55","6.16","0"
"4465","UA","63","mobile","0","12","870","73","14","15.13","6.57","0"
"2454","CZ","24","desktop","0","11","870","79","21","13.46","6.43","0"
"4248","PL","20","desktop","0","13","870","67","19","15.19","4.58","0"
"1118","PL","56","mobile","0","11","870","79","24","10.97","6.04","0"
"3394","HU","62","mobile","0","11","871","79","23","11.86","6.96","0"
"4","HU","31","mobile","1","11","871","79","22","18.12","6.18","0"
"4645","CZ","18","mobile","0","11","871","79","28","13.28","5.93","0"
"181","UA","70","tablet","0","8","871","109","18","20.79","6.17","0"
"3022","SK","21","desktop","0","10","872","87","25","16.18","5.6","0"
"83","CZ","68","desktop","0","13","872","67","18","9.36","5.5","0"
"1623","UA","52","mobile","0","10","872","87","29","12.63","6.86","0"
"2116","PL","50","mobile","1","13","872","67","27","6.65","6.89","0"
"2705","HU","58","desktop","1","13","873","67","24","13.61","6.21","0"
"4069","CZ","32","desktop","1","10","873","87","20","15.6","5.05","1"
"2940","UA","57","mobile","0","13","873","67","23","20.83","6.22","0"
"2305","HU","64","mobile","0","11","873","79","28","18.07","6.0","0"
"2591","CZ","18","tablet","0","6","873","146","21","12.21","4.81","1"
"1902","PL","45","mobile","1","7","873","125","19","14.29","5.95","1"
"3143","SK","18","desktop","0","8","874","109","35","13.99","6.49","0"
"1285","UA","18","mobile","1","14","874","62","30","13.88","6.23","0"
"54","CZ","54","tablet","0","10","875","88","22","12.18","6.36","0"
"3163","UA","49","mobile","0","12","875","73","24","11.64","5.5","0"
"575","PL","53","tablet","1","11","875","80","27","15.01","6.44","0"
"3519","SK","22","mobile","1","11","876","80","22","12.76","5.73","1"
"480","UA","65","mobile","0","13","876","67","25","11.37","5.48","1"
"1076","UA","55","mobile","1","9","876","97","24","9.15","7.33","0"
"2831","UA","36","mobile","0","10","876","88","23","13.75","5.52","1"
"4306","UA","19","desktop","0","12","876","73","21","16.41","4.9","0"
"2443","PL","62","mobile","0","10","877","88","23","15.49","5.78","0"
"510","UA","49","mobile","0","10","877","88","28","10.31","6.5","0"
"4150","UA","35","desktop","1","9","877","97","25","12.5","6.6","0"
"498","UA","21","mobile","0","11","877","80","21","14.55","6.14","0"
"3097","UA","46","desktop","0","10","877","88","21","12.42","6.29","1"
"2704","PL","49","desktop","1","11","877","80","21","8.57","5.62","0"
"1591","HU","32","desktop","0","10","877","88","21","9.95","6.05","1"
"791","CZ","49","mobile","0","9","878","98","22","17.15","5.91","0"
"3500","UA","58","mobile","1","12","878","73","24","12.32","5.21","0"
"3466","UA","65","tablet","0","10","878","88","32","11.55","6.38","0"
"2072","UA","52","mobile","1","10","878","88","32","14.55","5.53","0"
"3628","SK","70","mobile","0","10","879","88","19","8.75","5.95","0"
"524","UA","23","mobile","1","11","879","80","25","10.59","6.36","0"
"1153","UA","30","desktop","0","11","879","80","24","12.21","5.67","0"
"771","UA","34","desktop","0","9","879","98","18","14.37","6.33","1"
"4565","CZ","69","mobile","0","8","879","110","23","12.77","5.74","0"
"1349","UA","63","mobile","0","10","879","88","21","16.41","5.71","0"
"2028","SK","68","mobile","0","12","880","73","23","11.19","5.48","0"
"122","PL","58","mobile","0","11","880","80","23","20.61","6.3","0"
"1628","SK","67","desktop","0","11","880","80","24","13.51","6.58","0"
"627","UA","66","mobile","0","9","881","98","23","11.76","5.7","0"
"514","HU","63","desktop","0","13","881","68","27","15.52","6.11","0"
"4807","PL","49","tablet","0","9","881","98","18","14.99","6.61","0"
"1851","CZ","21","mobile","1","9","882","98","21","13.59","5.71","0"
"3643","UA","59","mobile","0","9","882","98","24","12.88","5.21","0"
"4984","PL","22","mobile","0","8","882","110","17","13.68","5.41","1"
"1466","UA","55","mobile","0","11","882","80","19","11.26","6.63","1"
"2855","UA","51","desktop","1","8","882","110","23","11.55","6.52","0"
"1954","CZ","44","mobile","0","11","883","80","21","10.58","5.9","0"
"4115","UA","22","mobile","0","8","883","110","21","12.8","5.33","1"
"194","CZ","60","desktop","0","11","883","80","21","9.34","5.76","0"
"3286","UA","49","desktop","1","9","883","98","19","16.27","5.47","0"
"3542","UA","53","mobile","0","8","884","111","24","11.53","6.71","0"
"2555","SK","36","mobile","0","8","885","111","24","13.71","6.42","0"
"4583","UA","41","desktop","1","8","885","111","25","15.27","5.76","0"
"1910","CZ","19","desktop","0","10","885","89","20","14.1","6.15","0"
"2201","PL","68","mobile","0","15","885","59","22","11.56","6.68","1"
"1707","PL","42","desktop","1","8","886","111","24","15.04","6.38","0"
"1961","UA","19","desktop","0","11","886","81","29","14.66","6.66","0"
"3322","UA","64","tablet","0","10","886","89","28","12.94","6.43","0"
"956","SK","37","mobile","1","9","887","99","27","15.66","6.04","0"
"1331","UA","54","mobile","0","9","887","99","26","12.4","5.5","0"
"3765","PL","59","mobile","0","11","887","81","21","11.82","6.1","0"
"4918","CZ","43","desktop","1","7","887","127","25","9.63","5.76","1"
"1057","UA","28","mobile","0","11","888","81","27","10.45","5.93","0"
"4461","PL","44","mobile","0","11","888","81","29","8.7","6.03","0"
"3890","SK","33","desktop","0","9","888","99","27","18.27","7.22","0"
"165","PL","69","desktop","0","13","888","68","19","14.77","5.63","0"
"2043","HU","32","desktop","0","11","888","81","26","11.48","5.65","1"
"421","UA","36","mobile","1","14","888","63","29","16.54","5.31","0"
"852","UA","27","desktop","0","11","889","81","18","11.69","6.28","1"
"596","UA","27","desktop","1","11","889","81","24","15.8","5.0","0"
"1319","PL","19","desktop","0","10","890","89","23","13.32","6.13","0"
"3132","CZ","68","mobile","0","9","890","99","28","13.64","6.25","0"
"3904","UA","53","mobile","0","10","890","89","25","10.03","6.12","0"
"2953","UA","51","desktop","1","11","890","81","20","14.27","6.05","0"
"4605","UA","27","mobile","0","9","890","99","25","8.49","6.76","0"
"126","UA","32","mobile","1","6","890","148","22","10.75","5.77","1"
"1394","CZ","52","mobile","1","12","890","74","20","14.48","5.6","0"
"3232","UA","56","desktop","0","8","891","111","20","17.33","5.8","0"
"985","CZ","39","mobile","1","14","891","64","21","12.53","6.19","0"
"2053","PL","69","mobile","0","12","891","74","29","12.63","5.59","0"
"2332","UA","43","mobile","0","9","892","99","32","13.47","5.38","0"
"3411","PL","31","desktop","0","8","893","112","15","11.06","5.93","0"
"1281","UA","25","mobile","0","13","894","69","22","12.43","6.23","0"
"4481","UA","48","desktop","1","11","894","81","22","14.58","5.32","1"
"4749","UA","67","mobile","0","8","894","112","18","8.57","6.0","1"
"3208","HU","43","desktop","0","9","895","99","26","12.15","6.65","0"
"4535","UA","26","mobile","0","9","895","99","37","12.85","5.97","0"
"2511","PL","20","mobile","0","9","895","99","25","11.93","5.36","0"
"3415","SK","43","desktop","0","11","895","81","30","11.54","7.17","0"
"3106","CZ","18","mobile","0","8","896","112","26","12.57","6.15","0"
"2909","UA","69","tablet","1","13","896","69","21","12.7","6.19","0"
"1617","CZ","24","mobile","0","10","896","90","18","15.25","6.5","0"
"1236","SK","56","mobile","0","12","896","75","25","12.11","5.36","0"
"741","UA","33","tablet","1","11","897","82","29","11.63","5.76","1"
"1460","UA","28","mobile","0","12","897","75","24","14.07","5.0","0"
"2760","SK","30","mobile","0","12","897","75","21","11.53","5.67","1"
"3333","SK","43","mobile","0","11","898","82","23","13.77","5.87","0"
"364","UA","23","mobile","0","11","898","82","18","11.42","6.5","0"
"250","PL","40","desktop","0","8","898","112","29","7.66","5.9","0"
"2365","HU","69","mobile","0","13","899","69","34","12.39","6.41","0"
"3066","UA","63","mobile","0","11","899","82","24","10.98","6.0","0"
"708","CZ","47","mobile","0","9","899","100","22","13.02","6.77","0"
"2726","UA","21","mobile","0","11","899","82","25","17.62","5.56","0"
"1452","PL","20","desktop","0","9","899","100","17","19.24","7.35","0"
"4175","PL","54","mobile","1","13","899","69","17","10.02","5.94","0"
"2307","UA","21","desktop","0","9","899","100","22","11.66","5.91","0"
"4390","UA","38","mobile","0","14","900","64","29","15.38","5.86","0"
"4445","UA","25","mobile","0","11","900","82","25","14.4","5.64","1"
"761","UA","62","desktop","0","8","900","113","18","13.49","4.94","0"
"2893","UA","58","mobile","0","9","900","100","26","12.93","5.81","0"
"3164","PL","36","mobile","0","10","900","90","30","11.76","6.47","0"
"1893","SK","24","tablet","1","13","900","69","28","17.2","5.96","0"
"2380","CZ","28","desktop","0","10","900","90","16","11.27","5.63","1"
"3736","PL","33","tablet","0","12","900","75","16","11.68","5.25","0"
"30","UA","64","desktop","0","10","900","90","17","12.65","6.12","0"
"828","UA","65","mobile","0","9","901","100","30","10.45","5.57","1"
"814","SK","50","mobile","0","10","901","90","19","9.98","6.16","1"
"4787","UA","43","tablet","0","10","902","90","29","11.56","6.0","0"
"3579","HU","23","desktop","0","10","902","90","27","12.93","6.3","0"
"4010","UA","40","tablet","1","11","902","82","20","11.12","5.75","0"
"650","HU","58","mobile","0","9","902","100","22","14.89","6.36","0"
"4833","UA","66","desktop","0","13","902","69","28","13.06","5.64","0"
"3000","CZ","26","mobile","0","8","903","113","23","13.4","6.83","0"
"4210","HU","21","mobile","1","9","903","100","34","9.75","5.97","0"
"2728","PL","33","desktop","0","13","903","69","24","8.1","5.21","0"
"1978","SK","41","mobile","0","10","903","90","26","10.03","5.38","1"
"2113","CZ","46","tablet","1","11","903","82","21","17.09","6.52","0"
"2849","SK","34","mobile","0","9","904","100","17","10.19","5.76","0"
"1805","PL","37","desktop","0","10","904","90","20","10.75","5.2","0"
"1462","PL","62","mobile","0","9","904","100","28","12.47","5.54","0"
"4201","PL","49","tablet","0","12","904","75","25","13.4","6.04","0"
"2068","CZ","49","desktop","0","9","905","101","21","11.78","5.62","1"
"715","CZ","51","mobile","0","10","905","91","27","13.65","6.44","0"
"260","UA","58","mobile","0","12","905","75","26","15.79","5.5","0"
"2549","PL","58","mobile","0","14","906","65","16","11.52","6.63","0"
"3162","SK","24","mobile","0","13","907","70","22","10.83","5.27","0"
"2996","SK","68","mobile","0","15","907","60","27","11.61","5.81","0"
"3437","CZ","19","mobile","1","8","907","113","26","10.65","6.46","0"
"2853","PL","43","mobile","0","9","907","101","24","12.93","6.13","0"
"3907","UA","36","desktop","0","10","907","91","22","17.53","6.55","0"
"3794","UA","29","desktop","1","11","908","83","23","12.4","5.65","0"
"1109","PL","35","desktop","0","13","908","70","21","10.32","5.62","0"
"2573","CZ","30","desktop","0","15","908","61","16","7.16","5.38","1"
"1235","UA","47","mobile","0","11","908","83","30","15.5","5.37","0"
"2982","UA","19","mobile","0","11","908","83","17","15.3","6.06","0"
"3896","UA","54","desktop","0","7","908","130","19","11.31","5.74","0"
"4182","CZ","27","mobile","1","8","909","114","23","9.51","5.43","1"
"1788","UA","69","desktop","0","11","909","83","24","14.02","5.46","0"
"3772","HU","25","mobile","0","12","909","76","22","15.1","7.18","0"
"3835","UA","55","desktop","0","12","909","76","21","12.52","5.57","0"
"2161","PL","65","desktop","1","12","909","76","19","10.42","5.32","1"
"2235","SK","52","tablet","1","11","909","83","19","9.11","5.95","0"
"4854","CZ","51","mobile","0","10","910","91","20","8.26","5.6","1"
"606","UA","18","mobile","0","14","910","65","21","15.55","6.14","0"
"3624","CZ","41","mobile","0","13","911","70","22","13.96","5.64","0"
"8","UA","37","mobile","1","12","911","76","24","11.81","5.75","0"
"1768","CZ","34","desktop","0","9","911","101","27","10.99","5.48","0"
"3351","SK","61","mobile","0","8","912","114","23","17.78","6.09","0"
"1070","UA","54","desktop","0","11","912","83","24","16.3","5.5","0"
"2565","PL","54","desktop","0","12","912","76","23","13.0","6.09","0"
"3104","UA","59","desktop","0","11","913","83","27","11.34","6.04","0"
"1354","SK","35","desktop","0","12","913","76","21","11.14","6.43","0"
"3005","UA","60","desktop","1","9","913","101","25","10.36","6.44","0"
"4757","UA","42","desktop","0","11","914","83","27","16.54","6.7","0"
"4041","HU","22","desktop","0","10","914","91","21","11.39","6.24","0"
"343","HU","42","desktop","1","9","915","102","29","10.5","5.55","0"
"2750","HU","63","mobile","1","10","915","92","21","11.43","5.95","0"
"969","CZ","43","desktop","0","12","915","76","21","11.99","5.57","1"
"4920","SK","18","mobile","0","9","915","102","30","14.52","6.83","0"
"3922","SK","56","desktop","0","12","916","76","24","14.4","6.13","0"
"1359","HU","25","mobile","0","10","916","92","19","10.8","5.74","0"
"3261","SK","30","mobile","1","12","916","76","30","11.71","5.27","1"
"1989","PL","37","desktop","0","9","917","102","19","15.39","5.26","1"
"2345","UA","48","desktop","0","8","918","115","33","12.65","5.58","0"
"3540","UA","65","mobile","0","8","918","115","17","16.74","6.18","0"
"3905","SK","37","tablet","0","11","918","83","22","14.15","6.55","0"
"2701","PL","23","tablet","0","14","919","66","21","14.57","6.0","0"
"3629","SK","27","desktop","0","9","919","102","26","14.62","5.69","0"
"2514","UA","23","desktop","1","10","919","92","25","13.01","5.84","0"
"2675","UA","66","desktop","0","12","919","77","15","15.57","6.2","0"
"2554","UA","40","mobile","1","12","920","77","13","11.92","6.15","0"
"349","SK","21","mobile","1","9","920","102","29","17.69","6.0","0"
"4529","PL","53","desktop","0","9","920","102","16","11.88","6.5","0"
"4072","SK","52","mobile","0","10","920","92","26","14.72","5.81","0"
"1510","PL","52","mobile","1","12","920","77","23","13.27","6.48","0"
"4107","SK","55","desktop","0","14","920","66","31","10.7","6.23","0"
"4271","SK","28","mobile","1","13","920","71","18","9.35","5.78","0"
"4508","SK","31","mobile","0","9","921","102","28","17.48","5.96","0"
"3518","SK","35","mobile","0","14","921","66","22","6.41","6.27","0"
"3124","UA","67","desktop","0","9","921","102","16","9.72","6.38","0"
"3252","CZ","44","mobile","0","12","922","77","20","16.18","6.85","0"
"2536","CZ","67","mobile","0","11","922","84","24","10.01","6.63","0"
"4601","UA","60","mobile","0","10","922","92","21","13.38","6.33","0"
"2273","SK","50","mobile","0","11","923","84","27","13.65","5.85","0"
"4407","UA","18","mobile","0","12","923","77","29","11.28","5.38","0"
"2627","UA","26","mobile","0","13","923","71","17","10.29","6.06","1"
"4096","PL","56","desktop","0","10","924","92","23","11.32","5.39","0"
"3656","PL","25","desktop","0","13","924","71","22","8.59","5.64","1"
"3593","UA","63","mobile","0","12","924","77","24","13.57","5.63","0"
"4011","SK","26","tablet","0","12","924","77","24","8.88","6.25","0"
"3510","CZ","21","mobile","0","9","925","103","32","14.3","6.25","0"
"4653","PL","54","tablet","1","11","925","84","21","17.31","5.48","0"
"2649","UA","58","desktop","1","10","925","93","22","9.62","6.09","0"
"180","UA","36","desktop","0","9","925","103","21","14.49","5.71","0"
"4608","SK","51","mobile","1","10","926","93","24","10.75","5.17","0"
"2672","SK","53","mobile","0","11","926","84","14","10.94","5.5","0"
"4446","UA","22","tablet","0","13","927","71","27","11.99","6.7","0"
"3693","PL","22","mobile","0","13","927","71","21","16.46","6.14","0"
"4638","UA","52","desktop","0","11","927","84","39","11.81","6.08","1"
"1548","UA","43","desktop","1","14","927","66","32","14.63","6.34","0"
"2729","HU","32","mobile","1","8","928","116","17","13.7","5.35","1"
"2091","PL","28","desktop","0","12","928","77","34","10.24","6.32","1"
"4706","CZ","46","mobile","0","15","928","62","25","12.46","6.16","0"
"3242","CZ","27","tablet","1","10","929","93","24","16.43","6.5","0"
"3213","CZ","46","mobile","1","11","930","85","17","9.98","6.06","0"
"4515","CZ","43","tablet","0","10","930","93","15","12.18","5.6","0"
"3439","CZ","31","tablet","0","14","930","66","19","9.11","6.16","0"
"3339","CZ","63","mobile","1","10","930","93","27","9.58","5.67","0"
"1030","HU","46","mobile","0","9","930","103","20","13.1","5.8","0"
"816","CZ","25","mobile","1","14","930","66","25","12.95","5.12","0"
"2594","CZ","68","mobile","0","10","931","93","24","14.46","5.25","0"
"1696","UA","22","desktop","0","9","931","103","14","8.96","6.5","0"
"1709","HU","31","tablet","0","8","931","116","27","14.52","6.78","0"
"4105","UA","53","mobile","0","11","931","85","19","16.23","5.84","0"
"1144","UA","49","desktop","0","13","932","72","25","13.91","5.8","0"
"3135","UA","38","mobile","0","10","933","93","29","11.68","6.0","0"
"2067","CZ","40","mobile","0","9","933","104","18","12.17","5.78","0"
"2949","HU","32","mobile","0","12","933","78","29","13.09","5.83","0"
"2157","UA","45","desktop","0","13","933","72","23","14.49","6.17","0"
"1758","PL","32","desktop","0","12","933","78","33","14.5","6.27","0"
"1560","CZ","61","desktop","0","9","933","104","22","15.34","5.95","0"
"4267","UA","52","desktop","1","10","933","93","24","8.34","5.79","0"
"4954","SK","67","mobile","1","10","933","93","27","11.28","5.96","0"
"3797","UA","54","mobile","0","13","934","72","19","9.94","5.53","1"
"3782","UA","36","desktop","1","13","934","72","22","11.87","6.55","0"
"1718","SK","65","desktop","1","9","934","104","27","13.17","5.26","0"
"1457","UA","69","desktop","1","11","934","85","29","12.82","6.07","0"
"4883","HU","50","desktop","1","13","935","72","24","13.26","6.17","0"
"1786","UA","24","mobile","1","14","935","67","17","9.59","6.06","0"
"3659","PL","22","desktop","0","8","936","117","30","14.14","5.47","0"
"4637","UA","18","desktop","0","13","936","72","24","14.65","5.96","0"
"330","PL","43","mobile","0","11","937","85","18","14.48","5.89","0"
"3961","SK","48","mobile","1","12","937","78","24","17.74","6.13","0"
"1398","PL","61","mobile","0","13","937","72","26","13.33","5.81","0"
"4591","UA","32","mobile","0","9","937","104","19","16.03","6.16","1"
"2621","UA","67","desktop","0","9","939","104","28","10.73","6.79","0"
"3475","UA","54","mobile","1","11","939","85","22","11.41","6.05","1"
"329","PL","36","desktop","0","9","939","104","22","10.59","5.86","0"
"2125","UA","37","mobile","0","11","939","85","23","12.71","7.0","0"
"1827","PL","69","mobile","0","12","940","78","23","14.3","5.48","0"
"4207","UA","38","tablet","0","13","940","72","21","14.14","5.81","0"
"1133","PL","61","mobile","0","10","940","94","27","12.3","5.44","0"
"1923","UA","20","mobile","0","13","940","72","29","11.43","6.38","0"
"4374","UA","48","mobile","0","12","941","78","21","9.91","5.62","0"
"3773","PL","54","desktop","0","9","941","105","22","13.4","5.5","0"
"2581","SK","63","mobile","0","10","941","94","19","12.22","5.53","0"
"2978","PL","66","desktop","0","10","942","94","22","9.5","6.14","0"
"360","HU","63","mobile","1","12","942","79","23","14.13","6.39","0"
"2957","UA","48","mobile","0","10","942","94","20","11.73","6.4","1"
"1107","SK","42","mobile","1","13","942","72","23","14.09","6.65","0"
"1250","UA","34","mobile","0","10","943","94","26","17.03","6.15","0"
"4892","SK","22","mobile","1","10","943","94","16","9.89","6.0","0"
"2277","SK","51","tablet","0","11","943","86","25","8.8","5.36","0"
"4134","UA","21","desktop","0","12","943","79","27","14.89","5.93","0"
"3236","UA","51","mobile","0","9","944","105","21","17.92","6.1","0"
"4228","PL","44","desktop","1","12","944","79","24","10.17","5.46","0"
"677","SK","23","mobile","0","11","945","86","23","14.17","4.91","0"
"1611","UA","48","desktop","0","13","945","73","26","12.9","5.27","0"
"2105","UA","64","mobile","1","12","946","79","32","10.89","5.28","1"
"266","UA","19","desktop","0","11","946","86","22","15.65","6.82","0"
"2005","UA","62","desktop","1","11","946","86","28","17.91","5.79","0"
"1150","UA","54","desktop","1","10","947","95","25","10.96","5.8","0"
"4767","UA","61","mobile","0","11","947","86","33","11.72","6.15","0"
"1909","UA","24","mobile","0","12","947","79","24","10.32","6.54","1"
